#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Abl1	Shc4	10090.ENSMUSP00000075167	10090.ENSMUSP00000043146	0	0	0	0	0	0.117	0.900	0.047	0.908
Abl1	Erbb2	10090.ENSMUSP00000075167	10090.ENSMUSP00000053897	0	0	0	0.590	0.043	0.235	0	0.257	0.408
Abl1	Fn1	10090.ENSMUSP00000075167	10090.ENSMUSP00000054499	0	0	0	0	0.057	0.491	0	0.416	0.695
Abl1	Cdc42	10090.ENSMUSP00000075167	10090.ENSMUSP00000054634	0	0	0	0	0.072	0.105	0.500	0.467	0.749
Abl1	Ephb2	10090.ENSMUSP00000075167	10090.ENSMUSP00000058135	0	0	0	0.621	0.079	0.051	0.900	0.436	0.944
Abl1	Irs1	10090.ENSMUSP00000075167	10090.ENSMUSP00000063795	0	0	0	0	0.047	0.098	0	0.478	0.512
Abl1	Cdkn1b	10090.ENSMUSP00000075167	10090.ENSMUSP00000065832	0	0	0	0	0.088	0.077	0.400	0.352	0.629
Abl1	Mdm4	10090.ENSMUSP00000075167	10090.ENSMUSP00000068661	0	0	0	0	0.061	0.138	0	0.346	0.425
Abl1	Yap1	10090.ENSMUSP00000075167	10090.ENSMUSP00000069554	0	0	0	0	0.054	0.076	0.750	0.437	0.860
Abl1	Rara	10090.ENSMUSP00000075167	10090.ENSMUSP00000069744	0	0	0	0	0.048	0.096	0	0.404	0.443
Abl1	Nf1	10090.ENSMUSP00000075167	10090.ENSMUSP00000071289	0	0	0	0	0.061	0.096	0	0.401	0.447
Abl1	Epha1	10090.ENSMUSP00000075167	10090.ENSMUSP00000073099	0	0	0	0.609	0.091	0	0.900	0.438	0.944
Abl1	Ntf3	10090.ENSMUSP00000075167	10090.ENSMUSP00000107863	0	0	0	0	0	0.092	0	0.369	0.402
Abl1	Lig4	10090.ENSMUSP00000075167	10090.ENSMUSP00000093130	0	0	0	0	0.055	0	0	0.396	0.405
Abl1	Ptprc	10090.ENSMUSP00000075167	10090.ENSMUSP00000138350	0	0	0	0	0.066	0.099	0	0.374	0.427
Abl1	Fgfr3	10090.ENSMUSP00000075167	10090.ENSMUSP00000133064	0	0	0	0.653	0.053	0.092	0	0.391	0.430
Abl1	Esr1	10090.ENSMUSP00000075167	10090.ENSMUSP00000101215	0	0	0	0	0	0.081	0	0.415	0.440
Abl1	Mtor	10090.ENSMUSP00000075167	10090.ENSMUSP00000099510	0	0	0	0	0.066	0.099	0	0.398	0.449
Abl1	Bcl2l1	10090.ENSMUSP00000075167	10090.ENSMUSP00000105445	0	0	0	0	0.057	0.082	0	0.435	0.469
Abl1	Actb	10090.ENSMUSP00000075167	10090.ENSMUSP00000098066	0	0	0	0	0.073	0.073	0	0.443	0.480
Abl1	E2f1	10090.ENSMUSP00000075167	10090.ENSMUSP00000099434	0	0	0	0	0.049	0.046	0	0.473	0.480
Abl1	Ezh2	10090.ENSMUSP00000075167	10090.ENSMUSP00000080419	0	0	0	0	0.054	0	0	0.474	0.481
Abl1	Dhx9	10090.ENSMUSP00000075167	10090.ENSMUSP00000139825	0	0	0	0	0.111	0.061	0	0.433	0.486
Abl1	Tnfsf13b	10090.ENSMUSP00000075167	10090.ENSMUSP00000146694	0	0	0	0	0.086	0.068	0	0.452	0.492
Abl1	Syk	10090.ENSMUSP00000075167	10090.ENSMUSP00000113852	0	0	0	0.731	0	0.072	0	0.476	0.493
Abl1	Bcl2	10090.ENSMUSP00000075167	10090.ENSMUSP00000108371	0	0	0	0	0.053	0.053	0	0.494	0.506
Abl1	Jun	10090.ENSMUSP00000075167	10090.ENSMUSP00000102711	0	0	0	0	0	0.132	0	0.456	0.508
Abl1	Il7	10090.ENSMUSP00000075167	10090.ENSMUSP00000141845	0	0	0	0	0	0	0	0.515	0.515
Abl1	Pbx1	10090.ENSMUSP00000075167	10090.ENSMUSP00000135516	0	0	0	0	0	0	0	0.525	0.525
Abl1	Itgb1	10090.ENSMUSP00000075167	10090.ENSMUSP00000087457	0	0	0	0	0.061	0.300	0	0.342	0.530
Abl1	Cdk6	10090.ENSMUSP00000075167	10090.ENSMUSP00000126024	0	0	0	0.615	0.069	0.104	0.400	0.178	0.534
Abl1	Trp63	10090.ENSMUSP00000075167	10090.ENSMUSP00000110965	0	0	0	0	0	0.248	0	0.407	0.535
Abl1	Ptk2	10090.ENSMUSP00000075167	10090.ENSMUSP00000105663	0	0	0	0.614	0.084	0.096	0	0.486	0.537
Abl1	Ccnd3	10090.ENSMUSP00000075167	10090.ENSMUSP00000126141	0	0	0	0	0.052	0.072	0.400	0.236	0.542
Abl1	Stat3	10090.ENSMUSP00000075167	10090.ENSMUSP00000120152	0	0	0	0	0.110	0.114	0	0.478	0.552
Abl1	Mef2c	10090.ENSMUSP00000075167	10090.ENSMUSP00000143401	0	0	0	0	0	0	0.500	0.170	0.567
Abl1	Mef2d	10090.ENSMUSP00000075167	10090.ENSMUSP00000103184	0	0	0	0	0.065	0	0.500	0.270	0.629
Abl1	Cdon	10090.ENSMUSP00000075167	10090.ENSMUSP00000113977	0	0	0	0	0.043	0.317	0.500	0	0.645
Abl1	Cdkn1a	10090.ENSMUSP00000075167	10090.ENSMUSP00000156559	0	0	0	0	0.082	0.077	0.400	0.397	0.652
Abl1	Ccnd1	10090.ENSMUSP00000075167	10090.ENSMUSP00000091495	0	0	0	0	0.057	0.067	0.400	0.436	0.662
Abl1	Nck1	10090.ENSMUSP00000075167	10090.ENSMUSP00000112221	0	0	0	0.606	0	0.601	0	0.216	0.674
Abl1	Ntrk2	10090.ENSMUSP00000075167	10090.ENSMUSP00000078757	0	0	0	0.640	0	0.102	0.900	0.144	0.916
Abl1	Stat5b	10090.ENSMUSP00000075167	10090.ENSMUSP00000102981	0	0	0	0	0.054	0.097	0.900	0.247	0.927
Abl1	Stat5a	10090.ENSMUSP00000075167	10090.ENSMUSP00000102980	0	0	0	0	0.054	0.097	0.900	0.502	0.951
Abl1	Shc1	10090.ENSMUSP00000075167	10090.ENSMUSP00000091940	0	0	0	0.555	0.052	0.135	0.900	0.536	0.956
Acer2	Kdr	10090.ENSMUSP00000040048	10090.ENSMUSP00000109144	0	0	0	0	0.375	0	0	0.086	0.405
Acer2	S1pr1	10090.ENSMUSP00000040048	10090.ENSMUSP00000050897	0	0	0	0	0.079	0	0	0.419	0.442
Acer2	Rasip1	10090.ENSMUSP00000040048	10090.ENSMUSP00000062429	0	0	0	0	0.512	0	0	0.052	0.517
Acer2	Smpd3	10090.ENSMUSP00000040048	10090.ENSMUSP00000069255	0	0	0	0	0	0	0.650	0.467	0.805
Acer2	Sphk1	10090.ENSMUSP00000040048	10090.ENSMUSP00000131010	0	0	0	0	0	0.051	0.900	0.580	0.956
Acer2	Sphk2	10090.ENSMUSP00000040048	10090.ENSMUSP00000103366	0	0	0	0	0	0.051	0.900	0.689	0.967
Acer3	Smpd3	10090.ENSMUSP00000033020	10090.ENSMUSP00000069255	0	0	0	0	0	0	0	0.441	0.441
Acer3	Sphk1	10090.ENSMUSP00000033020	10090.ENSMUSP00000131010	0	0	0	0	0	0.051	0.900	0.551	0.953
Acer3	Sphk2	10090.ENSMUSP00000033020	10090.ENSMUSP00000103366	0	0	0	0	0	0.051	0.900	0.619	0.960
Actb	Ngfr	10090.ENSMUSP00000098066	10090.ENSMUSP00000000122	0	0	0	0	0	0	0	0.490	0.489
Actb	Fgf6	10090.ENSMUSP00000098066	10090.ENSMUSP00000000187	0	0	0	0	0	0	0	0.526	0.526
Actb	Ccnd2	10090.ENSMUSP00000098066	10090.ENSMUSP00000000188	0	0	0	0	0.086	0	0	0.511	0.534
Actb	Ccl2	10090.ENSMUSP00000098066	10090.ENSMUSP00000000193	0	0	0	0	0	0	0	0.708	0.708
Actb	Sox9	10090.ENSMUSP00000098066	10090.ENSMUSP00000000579	0	0	0	0	0	0	0	0.627	0.627
Actb	Fasl	10090.ENSMUSP00000098066	10090.ENSMUSP00000000834	0	0	0	0	0	0.093	0	0.583	0.605
Actb	Il4	10090.ENSMUSP00000098066	10090.ENSMUSP00000000889	0	0	0	0	0.055	0.042	0	0.707	0.711
Actb	Ern1	10090.ENSMUSP00000098066	10090.ENSMUSP00000001059	0	0	0	0	0.073	0.073	0	0.609	0.635
Actb	Sp1	10090.ENSMUSP00000098066	10090.ENSMUSP00000001326	0	0	0	0	0.042	0.074	0	0.461	0.480
Actb	Akt1	10090.ENSMUSP00000098066	10090.ENSMUSP00000001780	0	0	0	0	0.079	0.079	0	0.886	0.895
Actb	Smo	10090.ENSMUSP00000098066	10090.ENSMUSP00000001812	0	0	0	0	0	0	0	0.456	0.456
Actb	Map3k3	10090.ENSMUSP00000098066	10090.ENSMUSP00000002044	0	0	0	0	0.044	0.108	0	0.485	0.523
Actb	Ppard	10090.ENSMUSP00000098066	10090.ENSMUSP00000002320	0	0	0	0	0	0.052	0	0.493	0.499
Actb	Tgfb1	10090.ENSMUSP00000098066	10090.ENSMUSP00000002678	0	0	0	0	0	0	0	0.770	0.770
Actb	Shh	10090.ENSMUSP00000098066	10090.ENSMUSP00000002708	0	0	0	0	0	0	0	0.567	0.567
Actb	Tgfb3	10090.ENSMUSP00000098066	10090.ENSMUSP00000003687	0	0	0	0	0	0	0	0.492	0.492
Actb	Calr	10090.ENSMUSP00000098066	10090.ENSMUSP00000003912	0	0	0	0	0.150	0	0	0.579	0.627
Actb	Il7r	10090.ENSMUSP00000098066	10090.ENSMUSP00000003981	0	0	0	0	0	0	0	0.432	0.432
Actb	Dnmt1	10090.ENSMUSP00000098066	10090.ENSMUSP00000004202	0	0	0	0	0.046	0.098	0	0.617	0.641
Actb	Aqp1	10090.ENSMUSP00000098066	10090.ENSMUSP00000004774	0	0	0	0	0.079	0.129	0	0.422	0.496
Actb	Traf6	10090.ENSMUSP00000098066	10090.ENSMUSP00000004949	0	0	0	0	0.066	0.182	0	0.618	0.682
Actb	Mapk14	10090.ENSMUSP00000098066	10090.ENSMUSP00000004990	0	0	0	0	0.073	0.093	0	0.832	0.846
Actb	Hmox1	10090.ENSMUSP00000098066	10090.ENSMUSP00000005548	0	0	0	0	0	0.060	0	0.796	0.800
Actb	Prkaca	10090.ENSMUSP00000098066	10090.ENSMUSP00000005606	0	0	0	0	0.054	0	0	0.610	0.615
Actb	Igf1r	10090.ENSMUSP00000098066	10090.ENSMUSP00000005671	0	0	0	0	0.073	0.079	0	0.585	0.614
Actb	Kit	10090.ENSMUSP00000098066	10090.ENSMUSP00000005815	0	0	0	0	0.054	0.062	0	0.688	0.698
Actb	Epor	10090.ENSMUSP00000098066	10090.ENSMUSP00000006397	0	0	0	0	0	0	0	0.433	0.433
Actb	Cdc20	10090.ENSMUSP00000098066	10090.ENSMUSP00000006565	0	0	0	0	0.068	0.079	0	0.394	0.434
Actb	Cdk4	10090.ENSMUSP00000098066	10090.ENSMUSP00000006911	0	0.006	0	0	0.151	0.069	0	0.719	0.758
Actb	Ctnnb1	10090.ENSMUSP00000098066	10090.ENSMUSP00000007130	0	0	0	0	0.065	0.066	0	0.833	0.842
Actb	Tgfbr1	10090.ENSMUSP00000098066	10090.ENSMUSP00000007757	0	0	0	0	0.073	0.073	0	0.493	0.526
Actb	Cav1	10090.ENSMUSP00000098066	10090.ENSMUSP00000007799	0	0	0	0	0.066	0.219	0	0.632	0.708
Actb	Hdac5	10090.ENSMUSP00000098066	10090.ENSMUSP00000008999	0	0	0	0	0.064	0.096	0	0.674	0.700
Actb	Wnt3a	10090.ENSMUSP00000098066	10090.ENSMUSP00000010044	0	0	0	0	0	0	0	0.606	0.606
Actb	Wnt2	10090.ENSMUSP00000098066	10090.ENSMUSP00000010941	0	0	0	0	0	0	0	0.643	0.643
Actb	Nanog	10090.ENSMUSP00000098066	10090.ENSMUSP00000012540	0	0	0	0	0.057	0.044	0	0.694	0.700
Actb	Pten	10090.ENSMUSP00000098066	10090.ENSMUSP00000013807	0	0	0	0	0.053	0.059	0	0.721	0.730
Actb	Csf1	10090.ENSMUSP00000098066	10090.ENSMUSP00000014743	0	0	0	0	0.075	0.072	0	0.640	0.663
Actb	Dll1	10090.ENSMUSP00000098066	10090.ENSMUSP00000014917	0	0	0	0	0	0.104	0	0.408	0.447
Actb	Gata2	10090.ENSMUSP00000098066	10090.ENSMUSP00000015197	0	0	0	0	0	0.052	0	0.406	0.413
Actb	Cd274	10090.ENSMUSP00000098066	10090.ENSMUSP00000016640	0	0	0	0	0.059	0	0	0.552	0.560
Actb	Il10	10090.ENSMUSP00000098066	10090.ENSMUSP00000016673	0	0	0	0	0	0	0	0.748	0.748
Actb	Prl5a1	10090.ENSMUSP00000098066	10090.ENSMUSP00000017208	0	0	0	0	0	0	0	0.403	0.403
Actb	Cyba	10090.ENSMUSP00000098066	10090.ENSMUSP00000017604	0	0	0	0	0.079	0	0	0.506	0.526
Actb	Cd40	10090.ENSMUSP00000098066	10090.ENSMUSP00000017799	0	0	0	0	0.051	0	0	0.518	0.523
Actb	Mmp9	10090.ENSMUSP00000098066	10090.ENSMUSP00000017881	0	0	0	0	0	0	0	0.791	0.791
Actb	Il3	10090.ENSMUSP00000098066	10090.ENSMUSP00000019058	0	0	0	0	0	0	0	0.528	0.528
Actb	Csf2	10090.ENSMUSP00000098066	10090.ENSMUSP00000019060	0	0	0	0	0	0	0	0.650	0.650
Actb	Aldh3a1	10090.ENSMUSP00000098066	10090.ENSMUSP00000019246	0	0	0	0	0	0	0	0.509	0.509
Actb	Hdac2	10090.ENSMUSP00000098066	10090.ENSMUSP00000019911	0	0	0	0	0.068	0.096	0	0.605	0.638
Actb	Cdk1	10090.ENSMUSP00000098066	10090.ENSMUSP00000020099	0	0.005	0	0	0.085	0.069	0	0.680	0.704
Actb	Arg1	10090.ENSMUSP00000098066	10090.ENSMUSP00000020161	0	0	0	0	0	0	0	0.616	0.616
Actb	Ccn2	10090.ENSMUSP00000098066	10090.ENSMUSP00000020171	0	0	0	0	0.055	0.066	0	0.641	0.655
Actb	Egfr	10090.ENSMUSP00000098066	10090.ENSMUSP00000020329	0	0	0	0	0	0.088	0	0.840	0.848
Actb	Mdm2	10090.ENSMUSP00000098066	10090.ENSMUSP00000020408	0	0	0	0	0	0	0	0.669	0.669
Actb	Fgf18	10090.ENSMUSP00000098066	10090.ENSMUSP00000020507	0	0	0	0	0	0	0	0.532	0.532
Actb	Flt4	10090.ENSMUSP00000098066	10090.ENSMUSP00000020617	0	0	0	0	0	0	0	0.412	0.412
Actb	Il13	10090.ENSMUSP00000098066	10090.ENSMUSP00000020650	0	0	0	0	0	0	0	0.606	0.606
Actb	Nampt	10090.ENSMUSP00000098066	10090.ENSMUSP00000020886	0	0	0	0	0	0	0	0.410	0.410
Actb	Rrm2	10090.ENSMUSP00000098066	10090.ENSMUSP00000020980	0	0	0	0	0.074	0	0	0.408	0.428
Actb	Itgb3	10090.ENSMUSP00000098066	10090.ENSMUSP00000021028	0	0	0	0	0	0.061	0.900	0.511	0.950
Actb	Nme2	10090.ENSMUSP00000098066	10090.ENSMUSP00000021217	0	0	0	0	0.123	0	0	0.398	0.450
Actb	Hif1a	10090.ENSMUSP00000098066	10090.ENSMUSP00000021530	0	0	0	0	0.042	0.059	0	0.795	0.799
Actb	Edn1	10090.ENSMUSP00000098066	10090.ENSMUSP00000021796	0	0	0	0	0.043	0	0	0.517	0.518
Actb	Tert	10090.ENSMUSP00000098066	10090.ENSMUSP00000022104	0	0	0	0	0	0.079	0	0.582	0.599
Actb	Hmgcr	10090.ENSMUSP00000098066	10090.ENSMUSP00000022176	0	0	0	0	0	0.048	0	0.597	0.600
Actb	Fgf10	10090.ENSMUSP00000098066	10090.ENSMUSP00000022246	0	0	0	0	0	0	0	0.558	0.558
Actb	Plau	10090.ENSMUSP00000098066	10090.ENSMUSP00000022368	0	0	0	0	0	0.096	0	0.460	0.491
Actb	Mapk8	10090.ENSMUSP00000098066	10090.ENSMUSP00000022504	0	0	0	0	0.054	0.042	0	0.682	0.686
Actb	Fgf9	10090.ENSMUSP00000098066	10090.ENSMUSP00000022545	0	0	0	0	0	0	0	0.569	0.569
Actb	Clu	10090.ENSMUSP00000098066	10090.ENSMUSP00000022616	0	0	0	0	0.047	0	0	0.593	0.595
Actb	Fgf17	10090.ENSMUSP00000098066	10090.ENSMUSP00000022697	0	0	0	0	0	0	0	0.524	0.524
Actb	Dct	10090.ENSMUSP00000098066	10090.ENSMUSP00000022725	0	0	0	0	0	0.104	0	0.363	0.404
Actb	Gdnf	10090.ENSMUSP00000098066	10090.ENSMUSP00000022744	0	0	0	0	0	0	0	0.534	0.534
Actb	Myc	10090.ENSMUSP00000098066	10090.ENSMUSP00000022971	0	0	0	0	0	0.086	0	0.824	0.832
Actb	Bcl6	10090.ENSMUSP00000098066	10090.ENSMUSP00000023151	0	0	0	0	0	0.074	0	0.442	0.462
Actb	Cldn1	10090.ENSMUSP00000098066	10090.ENSMUSP00000023154	0	0	0	0	0	0.043	0	0.654	0.654
Actb	Prkdc	10090.ENSMUSP00000098066	10090.ENSMUSP00000023352	0	0	0	0	0	0.041	0	0.697	0.697
Actb	Tfrc	10090.ENSMUSP00000098066	10090.ENSMUSP00000023486	0	0	0	0	0	0	0	0.658	0.658
Actb	Hcls1	10090.ENSMUSP00000098066	10090.ENSMUSP00000023531	0	0	0	0	0	0.098	0.900	0.454	0.946
Actb	Cxadr	10090.ENSMUSP00000098066	10090.ENSMUSP00000023572	0	0	0	0	0.042	0.390	0	0.210	0.498
Actb	Wnt1	10090.ENSMUSP00000098066	10090.ENSMUSP00000023734	0	0	0	0	0	0	0	0.482	0.482
Actb	Smarcd1	10090.ENSMUSP00000098066	10090.ENSMUSP00000023759	0	0	0	0	0.078	0.263	0.800	0.530	0.927
Actb	Cd4	10090.ENSMUSP00000098066	10090.ENSMUSP00000024044	0	0	0	0	0	0.073	0	0.744	0.752
Actb	Tnf	10090.ENSMUSP00000098066	10090.ENSMUSP00000025263	0	0	0	0	0	0.108	0	0.876	0.884
Actb	Smad4	10090.ENSMUSP00000098066	10090.ENSMUSP00000025393	0	0	0	0	0.045	0.063	0	0.607	0.617
Actb	Pdgfrb	10090.ENSMUSP00000098066	10090.ENSMUSP00000025522	0	0	0	0	0.048	0	0	0.564	0.567
Actb	Anxa1	10090.ENSMUSP00000098066	10090.ENSMUSP00000025561	0	0	0	0	0.096	0.066	0	0.465	0.509
Actb	Lrp5	10090.ENSMUSP00000098066	10090.ENSMUSP00000025856	0	0	0	0	0	0	0	0.446	0.446
Actb	Smarca2	10090.ENSMUSP00000098066	10090.ENSMUSP00000025862	0	0	0	0	0.052	0.298	0.650	0.496	0.867
Actb	Rela	10090.ENSMUSP00000098066	10090.ENSMUSP00000025867	0	0	0	0	0.058	0.104	0	0.696	0.721
Actb	Prdx3	10090.ENSMUSP00000098066	10090.ENSMUSP00000025961	0	0	0	0	0.079	0.058	0	0.422	0.455
Actb	Fgf8	10090.ENSMUSP00000098066	10090.ENSMUSP00000026241	0	0	0	0	0	0	0	0.556	0.556
Actb	Cdk2	10090.ENSMUSP00000098066	10090.ENSMUSP00000026416	0	0.004	0	0	0.066	0.069	0	0.810	0.821
Actb	Gli1	10090.ENSMUSP00000098066	10090.ENSMUSP00000026474	0	0	0	0	0	0.074	0	0.555	0.570
Actb	Hras	10090.ENSMUSP00000098066	10090.ENSMUSP00000026572	0	0.001	0	0	0.079	0.074	0	0.719	0.739
Actb	Rptor	10090.ENSMUSP00000098066	10090.ENSMUSP00000026671	0	0	0	0	0	0	0	0.546	0.546
Actb	Il6	10090.ENSMUSP00000098066	10090.ENSMUSP00000026845	0	0	0	0	0	0	0	0.855	0.855
Actb	Cd28	10090.ENSMUSP00000098066	10090.ENSMUSP00000027165	0	0	0	0	0	0	0	0.481	0.481
Actb	Zap70	10090.ENSMUSP00000098066	10090.ENSMUSP00000027291	0	0	0	0	0.073	0.073	0	0.412	0.450
Actb	Prrx1	10090.ENSMUSP00000098066	10090.ENSMUSP00000027878	0	0	0	0	0.048	0.060	0	0.423	0.439
Actb	Atf3	10090.ENSMUSP00000098066	10090.ENSMUSP00000027941	0	0	0	0	0	0.066	0	0.686	0.694
Actb	Vim	10090.ENSMUSP00000098066	10090.ENSMUSP00000028062	0	0	0	0	0.113	0.066	0	0.625	0.662
Actb	Bmi1	10090.ENSMUSP00000098066	10090.ENSMUSP00000028071	0	0	0	0	0	0.058	0	0.530	0.538
Actb	Il2ra	10090.ENSMUSP00000098066	10090.ENSMUSP00000028111	0	0	0	0	0	0	0	0.484	0.483
Actb	Prkcq	10090.ENSMUSP00000098066	10090.ENSMUSP00000028118	0	0	0	0	0.064	0.077	0	0.379	0.417
Actb	Notch1	10090.ENSMUSP00000098066	10090.ENSMUSP00000028288	0	0	0	0	0.045	0.104	0	0.650	0.675
Actb	Itgav	10090.ENSMUSP00000098066	10090.ENSMUSP00000028499	0	0	0	0	0.046	0	0.650	0.485	0.813
Actb	Mdk	10090.ENSMUSP00000098066	10090.ENSMUSP00000028672	0	0	0	0	0	0.066	0	0.706	0.713
Actb	F2	10090.ENSMUSP00000098066	10090.ENSMUSP00000028681	0	0	0	0	0	0.096	0	0.533	0.560
Actb	Bmp2	10090.ENSMUSP00000098066	10090.ENSMUSP00000028836	0	0	0	0	0	0	0	0.482	0.482
Actb	Il1b	10090.ENSMUSP00000098066	10090.ENSMUSP00000028881	0	0	0	0	0.042	0	0	0.868	0.868
Actb	Il1a	10090.ENSMUSP00000098066	10090.ENSMUSP00000028882	0	0	0	0	0	0	0	0.604	0.604
Actb	Fabp4	10090.ENSMUSP00000098066	10090.ENSMUSP00000029041	0	0	0	0	0	0	0	0.574	0.574
Actb	Pik3ca	10090.ENSMUSP00000098066	10090.ENSMUSP00000029201	0	0	0	0	0	0	0	0.577	0.577
Actb	Actl6a	10090.ENSMUSP00000098066	10090.ENSMUSP00000029214	0	0	0	0.867	0.053	0.446	0.800	0.856	0.982
