#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Ctsj	Ctsq	10090.ENSMUSP00000071457	10090.ENSMUSP00000021888	0	0	0.062	0.957	0.385	0	0	0.061	0.411
Ctsj	Ctsr	10090.ENSMUSP00000071457	10090.ENSMUSP00000021889	0	0	0.059	0.962	0.806	0	0	0.052	0.812
Ctsk	Mmp12	10090.ENSMUSP00000015664	10090.ENSMUSP00000005950	0	0	0	0	0.237	0	0.400	0.472	0.737
Ctsk	Mmp13	10090.ENSMUSP00000015664	10090.ENSMUSP00000015394	0	0	0	0	0.182	0	0.800	0.649	0.937
Ctsk	Mmp8	10090.ENSMUSP00000015664	10090.ENSMUSP00000018765	0	0	0	0	0.070	0	0	0.402	0.421
Ctsk	Mmp14	10090.ENSMUSP00000015664	10090.ENSMUSP00000087119	0	0	0	0	0.160	0	0	0.382	0.459
Ctsk	Ctss	10090.ENSMUSP00000015664	10090.ENSMUSP00000015667	0	0	0.066	0.948	0.079	0	0.400	0.079	0.461
Ctsk	Mmp20	10090.ENSMUSP00000015664	10090.ENSMUSP00000034487	0	0	0	0	0.065	0	0.400	0.131	0.470
Ctsk	Mmp2	10090.ENSMUSP00000015664	10090.ENSMUSP00000034187	0	0	0	0	0.304	0	0	0.355	0.532
Ctsk	Mmp3	10090.ENSMUSP00000015664	10090.ENSMUSP00000034497	0	0	0	0	0.130	0	0.400	0.496	0.714
Ctsk	Ctsl	10090.ENSMUSP00000015664	10090.ENSMUSP00000152169	0	0	0.076	0.928	0.077	0.261	0.400	0.428	0.744
Ctsk	Mmp7	10090.ENSMUSP00000015664	10090.ENSMUSP00000018767	0	0	0	0	0.068	0	0.800	0.305	0.859
Ctsk	Mmp9	10090.ENSMUSP00000015664	10090.ENSMUSP00000017881	0	0	0	0	0.111	0	0.400	0.801	0.885
Ctsl	Mmp12	10090.ENSMUSP00000152169	10090.ENSMUSP00000005950	0	0	0	0	0.080	0	0.400	0.369	0.622
Ctsl	Mmp13	10090.ENSMUSP00000152169	10090.ENSMUSP00000015394	0	0	0	0	0.075	0	0.400	0.263	0.555
Ctsl	Ctss	10090.ENSMUSP00000152169	10090.ENSMUSP00000015667	0	0	0.076	0.928	0.065	0.137	0.900	0.101	0.920
Ctsl	Mmp9	10090.ENSMUSP00000152169	10090.ENSMUSP00000017881	0	0	0	0	0.085	0	0.400	0.481	0.690
Ctsl	Mmp7	10090.ENSMUSP00000152169	10090.ENSMUSP00000018767	0	0	0	0	0.068	0	0.400	0.280	0.562
Ctsl	Mmp20	10090.ENSMUSP00000152169	10090.ENSMUSP00000034487	0	0	0	0	0.065	0	0.400	0.053	0.422
Ctsl	Mmp3	10090.ENSMUSP00000152169	10090.ENSMUSP00000034497	0	0	0	0	0.065	0	0.400	0.308	0.578
Ctsl	Prss2	10090.ENSMUSP00000152169	10090.ENSMUSP00000065393	0	0	0	0	0	0	0	0.402	0.402
Ctsq	Ctsr	10090.ENSMUSP00000021888	10090.ENSMUSP00000021889	0	0	0.058	0.965	0.389	0	0	0.051	0.406
Ctss	Mmp12	10090.ENSMUSP00000015667	10090.ENSMUSP00000005950	0	0	0	0	0.209	0	0	0.619	0.686
Ctss	Prtn3	10090.ENSMUSP00000015667	10090.ENSMUSP00000006679	0	0	0	0	0	0	0	0.548	0.548
Ctss	Mmp13	10090.ENSMUSP00000015667	10090.ENSMUSP00000015394	0	0	0	0	0.094	0	0.400	0.484	0.695
Ctss	Mmp2	10090.ENSMUSP00000015667	10090.ENSMUSP00000034187	0	0	0	0	0.069	0	0	0.395	0.413
Ctss	Mmp20	10090.ENSMUSP00000015667	10090.ENSMUSP00000034487	0	0	0	0	0.065	0	0.400	0.094	0.447
Ctss	Mmp14	10090.ENSMUSP00000015667	10090.ENSMUSP00000087119	0	0	0	0	0.101	0	0	0.437	0.472
Ctss	Mmp8	10090.ENSMUSP00000015667	10090.ENSMUSP00000018765	0	0	0	0	0.122	0	0	0.480	0.524
Ctss	Mmp7	10090.ENSMUSP00000015667	10090.ENSMUSP00000018767	0	0	0	0	0.067	0	0.400	0.438	0.658
Ctss	Mmp3	10090.ENSMUSP00000015667	10090.ENSMUSP00000034497	0	0	0	0	0.080	0	0.400	0.498	0.699
Ctss	Mmp9	10090.ENSMUSP00000015667	10090.ENSMUSP00000017881	0	0	0	0	0.125	0	0.400	0.684	0.819
Mmp10	Mmp11	10090.ENSMUSP00000034488	10090.ENSMUSP00000000924	0	0	0.124	0.807	0.118	0.043	0.400	0.452	0.713
Mmp10	Mmp12	10090.ENSMUSP00000034488	10090.ENSMUSP00000005950	0	0	0.077	0.927	0.137	0	0.400	0.092	0.508
Mmp10	Mmp13	10090.ENSMUSP00000034488	10090.ENSMUSP00000015394	0	0	0.073	0.933	0.310	0	0.400	0.319	0.704
Mmp10	Mmp9	10090.ENSMUSP00000034488	10090.ENSMUSP00000017881	0	0	0	0.757	0.171	0.042	0.400	0.248	0.593
Mmp10	Mmp8	10090.ENSMUSP00000034488	10090.ENSMUSP00000018765	0	0	0.075	0.930	0.150	0	0.400	0.429	0.694
Mmp10	Mmp7	10090.ENSMUSP00000034488	10090.ENSMUSP00000018767	0	0	0.080	0.920	0.129	0.043	0.400	0.475	0.715
Mmp10	Mmp19	10090.ENSMUSP00000034488	10090.ENSMUSP00000026411	0	0	0.150	0.756	0.118	0.047	0.400	0.065	0.526
Mmp10	Mmp2	10090.ENSMUSP00000034488	10090.ENSMUSP00000034187	0	0	0.060	0.882	0.044	0	0.400	0.199	0.510
Mmp10	Mmp20	10090.ENSMUSP00000034488	10090.ENSMUSP00000034487	0	0	0.078	0.923	0.051	0	0.400	0.059	0.440
Mmp10	Mmp3	10090.ENSMUSP00000034488	10090.ENSMUSP00000034497	0	0	0.053	0.975	0.299	0	0.800	0.542	0.931
Mmp11	Mmp19	10090.ENSMUSP00000000924	10090.ENSMUSP00000026411	0	0	0.108	0.737	0.047	0	0.400	0.067	0.460
Mmp11	Mmp9	10090.ENSMUSP00000000924	10090.ENSMUSP00000017881	0	0	0	0.712	0.066	0	0.400	0.176	0.498
Mmp11	Mmp7	10090.ENSMUSP00000000924	10090.ENSMUSP00000018767	0	0	0.111	0.819	0	0	0.400	0.201	0.537
Mmp11	Mmp12	10090.ENSMUSP00000000924	10090.ENSMUSP00000005950	0	0	0.127	0.780	0.118	0.043	0.400	0.116	0.538
Mmp11	Mmp20	10090.ENSMUSP00000000924	10090.ENSMUSP00000034487	0	0	0.112	0.780	0.118	0.043	0.400	0.139	0.542
Mmp11	Mmp8	10090.ENSMUSP00000000924	10090.ENSMUSP00000018765	0	0	0.132	0.785	0.118	0.043	0.400	0.170	0.569
Mmp11	Mmp2	10090.ENSMUSP00000000924	10090.ENSMUSP00000034187	0	0	0	0.757	0.215	0.043	0.400	0.158	0.570
Mmp11	Mmp13	10090.ENSMUSP00000000924	10090.ENSMUSP00000015394	0	0	0.130	0.770	0.118	0.043	0.400	0.176	0.571
Mmp11	Mmp3	10090.ENSMUSP00000000924	10090.ENSMUSP00000034497	0	0	0.118	0.823	0.135	0.043	0.400	0.173	0.572
Mmp12	Mmp20	10090.ENSMUSP00000005950	10090.ENSMUSP00000034487	0	0	0.092	0.891	0	0	0.400	0.076	0.453
Mmp12	Prtn3	10090.ENSMUSP00000005950	10090.ENSMUSP00000006679	0	0	0	0	0.053	0.053	0	0.441	0.455
Mmp12	Mmp2	10090.ENSMUSP00000005950	10090.ENSMUSP00000034187	0	0	0	0.835	0.066	0	0.400	0.117	0.462
Mmp12	Mmp19	10090.ENSMUSP00000005950	10090.ENSMUSP00000026411	0	0	0.155	0.722	0.152	0.047	0.400	0.100	0.564
Mmp12	Mmp13	10090.ENSMUSP00000005950	10090.ENSMUSP00000015394	0	0	0.086	0.904	0.282	0	0.400	0.113	0.604
Mmp12	Mmp9	10090.ENSMUSP00000005950	10090.ENSMUSP00000017881	0	0	0	0.706	0.129	0.042	0.400	0.317	0.613
Mmp12	Mmp3	10090.ENSMUSP00000005950	10090.ENSMUSP00000034497	0	0	0.075	0.929	0.119	0	0.400	0.446	0.693
Mmp12	Mmp8	10090.ENSMUSP00000005950	10090.ENSMUSP00000018765	0	0	0.084	0.912	0.190	0	0.400	0.429	0.712
Mmp12	Mmp7	10090.ENSMUSP00000005950	10090.ENSMUSP00000018767	0	0	0.091	0.897	0.135	0.043	0.400	0.503	0.734
Mmp13	Mmp20	10090.ENSMUSP00000015394	10090.ENSMUSP00000034487	0	0	0.076	0.921	0	0	0.400	0.057	0.431
Mmp13	Mmp2	10090.ENSMUSP00000015394	10090.ENSMUSP00000034187	0	0	0	0.875	0.061	0	0.400	0.117	0.459
Mmp13	Prss2	10090.ENSMUSP00000015394	10090.ENSMUSP00000065393	0	0	0	0	0.053	0.053	0.400	0.127	0.467
Mmp13	Mmp19	10090.ENSMUSP00000015394	10090.ENSMUSP00000026411	0	0	0.129	0.755	0.136	0.047	0.400	0.083	0.534
Mmp13	Mmp8	10090.ENSMUSP00000015394	10090.ENSMUSP00000018765	0	0	0.070	0.940	0.159	0	0.400	0.135	0.540
Mmp13	Mmp9	10090.ENSMUSP00000015394	10090.ENSMUSP00000017881	0	0	0	0.773	0.187	0.042	0.400	0.269	0.613
Mmp13	Mmp7	10090.ENSMUSP00000015394	10090.ENSMUSP00000018767	0	0	0.081	0.915	0.118	0.043	0.400	0.495	0.722
Mmp13	Mmp16	10090.ENSMUSP00000015394	10090.ENSMUSP00000029881	0	0	0.098	0.841	0.118	0.047	0.750	0.140	0.807
Mmp13	Mmp14	10090.ENSMUSP00000015394	10090.ENSMUSP00000087119	0	0	0.111	0.832	0.162	0.058	0.750	0.157	0.825
Mmp13	Mmp3	10090.ENSMUSP00000015394	10090.ENSMUSP00000034497	0	0	0.073	0.934	0.198	0	0.800	0.097	0.847
Mmp14	Mmp9	10090.ENSMUSP00000087119	10090.ENSMUSP00000017881	0	0	0	0.646	0.088	0	0	0.642	0.659
Mmp14	Mmp7	10090.ENSMUSP00000087119	10090.ENSMUSP00000018767	0	0	0.104	0.847	0.044	0	0	0.403	0.444
Mmp14	Mmp25	10090.ENSMUSP00000087119	10090.ENSMUSP00000024696	0	0	0.095	0.852	0	0	0.500	0.178	0.595
Mmp14	Mmp24	10090.ENSMUSP00000087119	10090.ENSMUSP00000029141	0	0	0.060	0.951	0	0	0.500	0.084	0.532
Mmp14	Mmp16	10090.ENSMUSP00000087119	10090.ENSMUSP00000029881	0	0	0.060	0.954	0.047	0	0.500	0.147	0.567
Mmp14	Mmp17	10090.ENSMUSP00000087119	10090.ENSMUSP00000031390	0	0	0.077	0.851	0	0	0.500	0.191	0.594
Mmp14	Mmp2	10090.ENSMUSP00000087119	10090.ENSMUSP00000034187	0	0	0.081	0.756	0.368	0.068	0.900	0.723	0.982
Mmp14	Mmp15	10090.ENSMUSP00000087119	10090.ENSMUSP00000034243	0	0	0.058	0.955	0	0	0.500	0.148	0.563
Mmp14	Mmp3	10090.ENSMUSP00000087119	10090.ENSMUSP00000034497	0	0	0.118	0.834	0.153	0.082	0	0.479	0.595
Mmp14	Mmp1b	10090.ENSMUSP00000087119	10090.ENSMUSP00000047261	0	0	0.125	0.810	0.118	0.058	0	0.302	0.425
Mmp14	Mrc2	10090.ENSMUSP00000087119	10090.ENSMUSP00000097909	0	0	0	0	0.161	0.059	0	0.437	0.516
Mmp15	Mmp9	10090.ENSMUSP00000034243	10090.ENSMUSP00000017881	0	0	0	0.639	0.065	0	0	0.471	0.484
Mmp15	Mmp25	10090.ENSMUSP00000034243	10090.ENSMUSP00000024696	0	0	0.096	0.844	0	0	0.400	0.164	0.507
Mmp15	Mmp24	10090.ENSMUSP00000034243	10090.ENSMUSP00000029141	0	0	0.062	0.950	0	0	0.400	0.090	0.443
Mmp15	Mmp16	10090.ENSMUSP00000034243	10090.ENSMUSP00000029881	0	0	0.058	0.953	0	0	0.400	0.152	0.479
Mmp15	Mmp17	10090.ENSMUSP00000034243	10090.ENSMUSP00000031390	0	0	0.083	0.849	0.044	0	0.400	0.166	0.502
Mmp16	Mmp25	10090.ENSMUSP00000029881	10090.ENSMUSP00000024696	0	0	0.072	0.842	0	0	0.400	0.139	0.479
Mmp16	Mmp24	10090.ENSMUSP00000029881	10090.ENSMUSP00000029141	0	0	0.052	0.969	0	0	0.400	0.064	0.421
Mmp16	Mmp17	10090.ENSMUSP00000029881	10090.ENSMUSP00000031390	0	0	0	0.855	0.048	0	0.400	0.138	0.465
Mmp16	Mmp2	10090.ENSMUSP00000029881	10090.ENSMUSP00000034187	0	0	0	0.757	0.118	0.047	0.500	0.147	0.594
Mmp17	Mmp25	10090.ENSMUSP00000031390	10090.ENSMUSP00000024696	0	0	0.074	0.918	0	0	0.400	0.099	0.455
Mmp17	Mmp24	10090.ENSMUSP00000031390	10090.ENSMUSP00000029141	0	0	0.074	0.858	0.071	0	0.400	0.137	0.495
Mmp19	Mmp9	10090.ENSMUSP00000026411	10090.ENSMUSP00000017881	0	0	0	0.604	0.065	0	0.400	0.083	0.441
Mmp19	Mmp8	10090.ENSMUSP00000026411	10090.ENSMUSP00000018765	0	0	0.158	0.737	0.151	0.047	0.400	0.053	0.542
Mmp19	Mmp7	10090.ENSMUSP00000026411	10090.ENSMUSP00000018767	0	0	0.113	0.795	0	0	0.400	0.054	0.453
Mmp19	Mmp2	10090.ENSMUSP00000026411	10090.ENSMUSP00000034187	0	0	0	0.672	0.118	0.047	0.400	0.081	0.474
Mmp19	Mmp20	10090.ENSMUSP00000026411	10090.ENSMUSP00000034487	0	0	0.163	0.727	0.118	0.047	0.400	0.075	0.538
Mmp19	Mmp3	10090.ENSMUSP00000026411	10090.ENSMUSP00000034497	0	0	0.152	0.752	0.118	0.047	0.400	0.096	0.543
Mmp1b	Mmp9	10090.ENSMUSP00000047261	10090.ENSMUSP00000017881	0	0	0	0.717	0.123	0.042	0.900	0.491	0.951
Mmp1b	Mmp2	10090.ENSMUSP00000047261	10090.ENSMUSP00000034187	0	0	0.071	0.825	0.151	0	0.900	0.333	0.940
Mmp1b	Mmp3	10090.ENSMUSP00000047261	10090.ENSMUSP00000034497	0	0	0.079	0.923	0.194	0	0.900	0.238	0.935
Mmp2	Mmp9	10090.ENSMUSP00000034187	10090.ENSMUSP00000017881	0	0	0.059	0.922	0.147	0.042	0.900	0.115	0.919
Mmp2	Mmp8	10090.ENSMUSP00000034187	10090.ENSMUSP00000018765	0	0	0.069	0.848	0.150	0	0.400	0.197	0.568
Mmp2	Mmp7	10090.ENSMUSP00000034187	10090.ENSMUSP00000018767	0	0	0	0.875	0.118	0.043	0.800	0.407	0.886
Mmp2	Mmp20	10090.ENSMUSP00000034187	10090.ENSMUSP00000034487	0	0	0	0.855	0	0	0.400	0.060	0.411
Mmp2	Prss2	10090.ENSMUSP00000034187	10090.ENSMUSP00000065393	0	0	0	0	0.053	0.053	0.400	0.115	0.460
Mmp2	Mmp3	10090.ENSMUSP00000034187	10090.ENSMUSP00000034497	0	0	0.060	0.878	0.100	0	0.400	0.163	0.519
Mmp20	Mmp9	10090.ENSMUSP00000034487	10090.ENSMUSP00000017881	0	0	0	0.703	0.118	0.042	0.400	0.119	0.493
Mmp20	Mmp8	10090.ENSMUSP00000034487	10090.ENSMUSP00000018765	0	0	0.081	0.916	0.154	0	0.400	0.063	0.504
Mmp20	Mmp7	10090.ENSMUSP00000034487	10090.ENSMUSP00000018767	0	0	0.077	0.921	0.128	0.043	0.400	0.066	0.489
Mmp20	Mmp3	10090.ENSMUSP00000034487	10090.ENSMUSP00000034497	0	0	0.078	0.921	0	0	0.400	0.066	0.438
Mmp23	Mmp9	10090.ENSMUSP00000030937	10090.ENSMUSP00000017881	0	0	0	0.584	0.057	0	0	0.493	0.501
Mmp24	Mmp25	10090.ENSMUSP00000029141	10090.ENSMUSP00000024696	0	0	0.088	0.848	0	0	0.400	0.140	0.488
Mmp25	Mmp9	10090.ENSMUSP00000024696	10090.ENSMUSP00000017881	0	0	0	0.640	0.090	0	0	0.533	0.557
Mmp25	Mmp8	10090.ENSMUSP00000024696	10090.ENSMUSP00000018765	0	0	0.126	0.800	0.118	0.047	0	0.495	0.580
Mmp3	Mmp9	10090.ENSMUSP00000034497	10090.ENSMUSP00000017881	0	0	0	0.771	0.158	0.042	0.900	0.268	0.933
Mmp3	Mmp8	10090.ENSMUSP00000034497	10090.ENSMUSP00000018765	0	0	0.073	0.935	0.154	0	0.400	0.470	0.717
Mmp3	Mmp7	10090.ENSMUSP00000034497	10090.ENSMUSP00000018767	0	0	0.079	0.921	0.118	0.043	0.800	0.483	0.905
Mmp3	Prss2	10090.ENSMUSP00000034497	10090.ENSMUSP00000065393	0	0	0	0	0.053	0.053	0.400	0.120	0.463
Mmp7	Mmp9	10090.ENSMUSP00000018767	10090.ENSMUSP00000017881	0	0	0	0.782	0.089	0	0.400	0.642	0.787
Mmp7	Mmp8	10090.ENSMUSP00000018767	10090.ENSMUSP00000018765	0	0	0.083	0.913	0.118	0.043	0.400	0.653	0.809
Mmp8	Prtn3	10090.ENSMUSP00000018765	10090.ENSMUSP00000006679	0	0	0	0	0.179	0.053	0	0.526	0.599
Mmp8	Mmp9	10090.ENSMUSP00000018765	10090.ENSMUSP00000017881	0	0	0	0.725	0.329	0.042	0.400	0.550	0.803
Mmp8	Prss2	10090.ENSMUSP00000018765	10090.ENSMUSP00000065393	0	0	0	0	0.053	0.053	0.400	0.104	0.453
Mmp9	Prtn3	10090.ENSMUSP00000017881	10090.ENSMUSP00000006679	0	0	0	0	0.090	0.053	0	0.728	0.745
Mmp9	Prss2	10090.ENSMUSP00000017881	10090.ENSMUSP00000065393	0	0	0	0	0.053	0.053	0.400	0.159	0.487
