#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Actb	Stk11	10090.ENSMUSP00000098066	10090.ENSMUSP00000003152	0	0	0	0	0.049	0.134	0	0.457	0.514
Actb	Aqp1	10090.ENSMUSP00000098066	10090.ENSMUSP00000004774	0	0	0	0	0.079	0.129	0	0.422	0.496
Actb	Wdr1	10090.ENSMUSP00000098066	10090.ENSMUSP00000005234	0	0	0	0	0.146	0.271	0	0.281	0.513
Actb	Igf1r	10090.ENSMUSP00000098066	10090.ENSMUSP00000005671	0	0	0	0	0.073	0.079	0	0.585	0.614
Actb	Rhoa	10090.ENSMUSP00000098066	10090.ENSMUSP00000007959	0	0	0	0	0.578	0.068	0.900	0.675	0.985
Actb	Myh9	10090.ENSMUSP00000098066	10090.ENSMUSP00000016771	0	0	0	0	0.189	0.674	0.900	0.762	0.992
Actb	Fgf10	10090.ENSMUSP00000098066	10090.ENSMUSP00000022246	0	0	0	0	0	0	0	0.558	0.558
Actb	Rhobtb2	10090.ENSMUSP00000098066	10090.ENSMUSP00000022665	0	0	0	0	0.079	0.068	0.500	0.068	0.546
Actb	Parvb	10090.ENSMUSP00000098066	10090.ENSMUSP00000023072	0	0	0	0	0	0.082	0.900	0.183	0.918
Actb	Hsp90ab1	10090.ENSMUSP00000098066	10090.ENSMUSP00000024739	0	0	0	0	0.792	0.210	0	0.816	0.967
Actb	Lmna	10090.ENSMUSP00000098066	10090.ENSMUSP00000029699	0	0	0	0	0.057	0.081	0	0.760	0.774
Actb	Prkcz	10090.ENSMUSP00000098066	10090.ENSMUSP00000030922	0	0	0	0	0.073	0.073	0	0.377	0.418
Actb	Cdx2	10090.ENSMUSP00000098066	10090.ENSMUSP00000031650	0	0	0	0	0	0	0	0.439	0.439
Actb	Parva	10090.ENSMUSP00000098066	10090.ENSMUSP00000033030	0	0	0	0	0	0.098	0.900	0.240	0.925
Actb	Plk1	10090.ENSMUSP00000098066	10090.ENSMUSP00000033154	0	0	0	0	0.058	0	0	0.538	0.547
Actb	Ilk	10090.ENSMUSP00000098066	10090.ENSMUSP00000033182	0	0	0	0	0.058	0.093	0	0.467	0.505
Actb	Wee1	10090.ENSMUSP00000098066	10090.ENSMUSP00000033326	0	0	0	0	0	0	0	0.430	0.430
Actb	Nckap1l	10090.ENSMUSP00000098066	10090.ENSMUSP00000035400	0	0	0	0	0	0.066	0.500	0.215	0.601
Actb	Hey1	10090.ENSMUSP00000098066	10090.ENSMUSP00000038014	0	0	0	0	0	0	0	0.469	0.469
Actb	Rpgrip1l	10090.ENSMUSP00000098066	10090.ENSMUSP00000042702	0	0	0	0	0	0.331	0	0.245	0.474
Actb	Ctnna1	10090.ENSMUSP00000098066	10090.ENSMUSP00000049007	0	0	0	0	0.052	0.125	0.900	0.532	0.956
Actb	Cdc42	10090.ENSMUSP00000098066	10090.ENSMUSP00000054634	0	0	0	0	0.308	0.243	0.900	0.598	0.976
Actb	Arf6	10090.ENSMUSP00000098066	10090.ENSMUSP00000055862	0	0	0	0	0.095	0.068	0	0.595	0.629
Actb	Ezr	10090.ENSMUSP00000098066	10090.ENSMUSP00000063734	0	0	0	0	0.098	0.064	0.900	0.707	0.971
Actb	Wnt5a	10090.ENSMUSP00000098066	10090.ENSMUSP00000064878	0	0	0	0	0	0	0	0.467	0.467
Actb	Rhob	10090.ENSMUSP00000098066	10090.ENSMUSP00000067013	0	0	0	0	0.091	0.068	0	0.370	0.420
Actb	Map1b	10090.ENSMUSP00000098066	10090.ENSMUSP00000068374	0	0	0	0	0.050	0.051	0	0.584	0.592
Actb	Arpc5	10090.ENSMUSP00000098066	10090.ENSMUSP00000076933	0	0	0	0	0.110	0.275	0.900	0.268	0.946
Actb	Htt	10090.ENSMUSP00000098066	10090.ENSMUSP00000078945	0	0	0	0	0.067	0.292	0	0.503	0.644
Actb	Itgb1	10090.ENSMUSP00000098066	10090.ENSMUSP00000087457	0	0	0	0	0.079	0.102	0.900	0.800	0.981
Actb	Pax6	10090.ENSMUSP00000098066	10090.ENSMUSP00000087870	0	0	0	0	0	0.051	0	0.527	0.532
Actb	Hsp90aa1	10090.ENSMUSP00000098066	10090.ENSMUSP00000091921	0	0	0	0	0.154	0.094	0	0.827	0.855
Actb	Tsc2	10090.ENSMUSP00000098066	10090.ENSMUSP00000094986	0	0	0	0	0	0	0	0.512	0.512
Actb	Rac1	10090.ENSMUSP00000098066	10090.ENSMUSP00000098058	0	0	0	0	0.183	0.243	0.500	0.514	0.830
Actb	Ckap5	10090.ENSMUSP00000098066	10090.ENSMUSP00000106970	0	0	0	0	0.049	0.059	0	0.432	0.447
Actb	Ccr7	10090.ENSMUSP00000098066	10090.ENSMUSP00000099423	0	0	0	0	0	0	0	0.471	0.471
Actb	Gja1	10090.ENSMUSP00000098066	10090.ENSMUSP00000151620	0	0	0	0	0	0	0	0.528	0.528
Actb	Cenpa	10090.ENSMUSP00000098066	10090.ENSMUSP00000122831	0	0	0.307	0	0.069	0.168	0	0.301	0.574
Actb	Map2	10090.ENSMUSP00000098066	10090.ENSMUSP00000109646	0	0	0	0	0	0.094	0	0.557	0.581
Actb	Nckap1	10090.ENSMUSP00000098066	10090.ENSMUSP00000107390	0	0	0	0	0	0.238	0.500	0.211	0.673
Actb	Dctn1	10090.ENSMUSP00000098066	10090.ENSMUSP00000109552	0	0	0	0	0.074	0.303	0	0.561	0.692
Actb	Gsk3b	10090.ENSMUSP00000098066	10090.ENSMUSP00000110398	0	0	0	0	0.155	0.073	0	0.789	0.820
Actb	Kat5	10090.ENSMUSP00000098066	10090.ENSMUSP00000109271	0	0	0	0	0.055	0.326	0.720	0.338	0.866
Actb	Parvg	10090.ENSMUSP00000098066	10090.ENSMUSP00000131443	0	0	0	0	0	0.065	0.900	0.091	0.907
Actb	Actr3	10090.ENSMUSP00000098066	10090.ENSMUSP00000137503	0	0	0	0.867	0.124	0.431	0.900	0.102	0.949
Actb	Msn	10090.ENSMUSP00000098066	10090.ENSMUSP00000113071	0	0	0	0	0.089	0.064	0.900	0.504	0.952
Actb	Cfl1	10090.ENSMUSP00000098066	10090.ENSMUSP00000147514	0	0	0	0	0.743	0.526	0.900	0.747	0.996
Actr2	Fscn1	10090.ENSMUSP00000000137	10090.ENSMUSP00000031565	0	0	0	0	0	0.097	0	0.386	0.422
Actr2	Rac2	10090.ENSMUSP00000000137	10090.ENSMUSP00000036384	0	0	0	0	0.090	0.068	0	0.402	0.448
Actr2	Cd3g	10090.ENSMUSP00000000137	10090.ENSMUSP00000002101	0	0	0	0	0	0	0.500	0	0.499
Actr2	Arf6	10090.ENSMUSP00000000137	10090.ENSMUSP00000055862	0	0	0	0	0.115	0.068	0	0.460	0.516
Actr2	Itgb1	10090.ENSMUSP00000000137	10090.ENSMUSP00000087457	0	0	0	0	0.056	0.059	0	0.539	0.555
Actr2	Myo9b	10090.ENSMUSP00000000137	10090.ENSMUSP00000129220	0	0	0	0	0.066	0.086	0.500	0.110	0.569
Actr2	Rhoc	10090.ENSMUSP00000000137	10090.ENSMUSP00000002303	0	0	0	0	0.090	0.068	0	0.537	0.573
Actr2	Rhoa	10090.ENSMUSP00000000137	10090.ENSMUSP00000007959	0	0	0	0	0.257	0.068	0	0.531	0.646
Actr2	Wdr1	10090.ENSMUSP00000000137	10090.ENSMUSP00000005234	0	0	0	0	0.316	0.258	0	0.381	0.659
Actr2	Myh9	10090.ENSMUSP00000000137	10090.ENSMUSP00000016771	0	0	0	0	0.125	0.174	0.500	0.371	0.742
Actr2	Nckap1l	10090.ENSMUSP00000000137	10090.ENSMUSP00000035400	0	0	0	0	0.047	0.055	0.500	0.582	0.786
Actr2	Nckap1	10090.ENSMUSP00000000137	10090.ENSMUSP00000107390	0	0	0	0	0	0.055	0.500	0.654	0.822
Actr2	Rac1	10090.ENSMUSP00000000137	10090.ENSMUSP00000098058	0	0	0.218	0	0.108	0.068	0.500	0.559	0.830
Actr2	Cfl1	10090.ENSMUSP00000000137	10090.ENSMUSP00000147514	0	0	0	0	0.104	0.261	0	0.851	0.892
Actr2	Cdc42	10090.ENSMUSP00000000137	10090.ENSMUSP00000054634	0	0	0	0	0.349	0.068	0.500	0.698	0.896
Actr2	Actr3	10090.ENSMUSP00000000137	10090.ENSMUSP00000137503	0	0	0.077	0.810	0.744	0.943	0.900	0.950	0.999
Actr2	Arpc5	10090.ENSMUSP00000000137	10090.ENSMUSP00000076933	0	0	0	0	0.617	0.930	0.720	0.957	0.999
Actr3	Cd3g	10090.ENSMUSP00000137503	10090.ENSMUSP00000002101	0	0	0	0	0	0	0.500	0	0.499
Actr3	Wdr1	10090.ENSMUSP00000137503	10090.ENSMUSP00000005234	0	0	0	0	0.597	0.258	0	0.306	0.774
Actr3	Rhoa	10090.ENSMUSP00000137503	10090.ENSMUSP00000007959	0	0	0	0	0.203	0.068	0	0.398	0.514
Actr3	Myh9	10090.ENSMUSP00000137503	10090.ENSMUSP00000016771	0	0	0	0	0.145	0.174	0.500	0.318	0.727
Actr3	Mapre1	10090.ENSMUSP00000137503	10090.ENSMUSP00000028981	0	0	0	0	0.349	0.098	0	0.377	0.602
Actr3	Nckap1l	10090.ENSMUSP00000137503	10090.ENSMUSP00000035400	0	0	0	0	0.079	0.055	0.500	0.294	0.651
Actr3	Rhou	10090.ENSMUSP00000137503	10090.ENSMUSP00000038915	0	0	0	0	0.079	0.068	0	0.538	0.568
Actr3	Cdc42	10090.ENSMUSP00000137503	10090.ENSMUSP00000054634	0	0	0	0	0.405	0.068	0.500	0.366	0.801
Actr3	Ezr	10090.ENSMUSP00000137503	10090.ENSMUSP00000063734	0	0	0	0	0.221	0.063	0	0.282	0.431
Actr3	Arpc5	10090.ENSMUSP00000137503	10090.ENSMUSP00000076933	0	0	0	0	0.756	0.881	0.720	0.775	0.997
Actr3	Rac1	10090.ENSMUSP00000137503	10090.ENSMUSP00000098058	0	0	0	0	0.176	0.068	0.500	0.295	0.693
Actr3	Nckap1	10090.ENSMUSP00000137503	10090.ENSMUSP00000107390	0	0	0	0	0	0.055	0.500	0.395	0.689
Actr3	Myo9b	10090.ENSMUSP00000137503	10090.ENSMUSP00000129220	0	0	0	0	0.058	0.086	0.500	0.211	0.615
Actr3	Cfl1	10090.ENSMUSP00000137503	10090.ENSMUSP00000147514	0	0	0	0	0.173	0.261	0	0.514	0.677
Amot	Scrib	10090.ENSMUSP00000108455	10090.ENSMUSP00000002603	0	0	0	0	0.061	0.080	0	0.529	0.557
Amot	Rhoa	10090.ENSMUSP00000108455	10090.ENSMUSP00000007959	0	0	0	0	0	0.103	0	0.397	0.436
Amot	Amotl1	10090.ENSMUSP00000108455	10090.ENSMUSP00000013220	0	0	0	0.903	0.070	0.378	0.900	0.441	0.963
Amot	Myh9	10090.ENSMUSP00000108455	10090.ENSMUSP00000016771	0	0	0	0	0	0.050	0.720	0.155	0.755
Amot	Hsp90ab1	10090.ENSMUSP00000108455	10090.ENSMUSP00000024739	0	0	0	0	0	0.051	0.720	0.123	0.746
Amot	Lin7c	10090.ENSMUSP00000108455	10090.ENSMUSP00000028583	0	0	0	0	0	0.117	0	0.529	0.566
Amot	Dock7	10090.ENSMUSP00000108455	10090.ENSMUSP00000030286	0	0	0	0	0.051	0	0.720	0	0.722
Amot	Prkcz	10090.ENSMUSP00000108455	10090.ENSMUSP00000030922	0	0	0	0	0	0.074	0.900	0.234	0.922
Amot	Cdx2	10090.ENSMUSP00000108455	10090.ENSMUSP00000031650	0	0	0	0	0	0	0	0.410	0.410
Amot	Amotl2	10090.ENSMUSP00000108455	10090.ENSMUSP00000035121	0	0	0	0.875	0.063	0.120	0.900	0.440	0.947
Amot	Patj	10090.ENSMUSP00000108455	10090.ENSMUSP00000049176	0	0	0	0	0.051	0.404	0.900	0.995	0.999
Amot	Cdc42	10090.ENSMUSP00000108455	10090.ENSMUSP00000054634	0	0	0	0	0	0.103	0	0.425	0.462
Amot	Ezr	10090.ENSMUSP00000108455	10090.ENSMUSP00000063734	0	0	0	0	0	0.274	0	0.257	0.437
Amot	Mpp5	10090.ENSMUSP00000108455	10090.ENSMUSP00000080683	0	0	0	0	0.064	0.559	0.900	0.942	0.997
Amot	Prkci	10090.ENSMUSP00000108455	10090.ENSMUSP00000103884	0	0	0	0	0.052	0.074	0.900	0.199	0.920
Amot	Msn	10090.ENSMUSP00000108455	10090.ENSMUSP00000113071	0	0	0	0	0	0.274	0	0.273	0.449
Amot	Pard3	10090.ENSMUSP00000108455	10090.ENSMUSP00000125453	0	0	0	0	0.061	0.098	0	0.500	0.540
Amot	Crb3	10090.ENSMUSP00000108455	10090.ENSMUSP00000125760	0	0	0	0	0	0	0	0.661	0.661
Amotl1	Scrib	10090.ENSMUSP00000013220	10090.ENSMUSP00000002603	0	0	0	0	0	0.080	0	0.475	0.496
Amotl1	Mpp5	10090.ENSMUSP00000013220	10090.ENSMUSP00000080683	0	0	0	0	0.050	0.479	0	0.404	0.679
Amotl1	Dock7	10090.ENSMUSP00000013220	10090.ENSMUSP00000030286	0	0	0	0	0.048	0	0.720	0	0.722
Amotl1	Hsp90ab1	10090.ENSMUSP00000013220	10090.ENSMUSP00000024739	0	0	0	0	0	0.051	0.720	0.048	0.724
Amotl1	Myh9	10090.ENSMUSP00000013220	10090.ENSMUSP00000016771	0	0	0	0	0.057	0.050	0.720	0.057	0.731
Amotl1	Prkci	10090.ENSMUSP00000013220	10090.ENSMUSP00000103884	0	0	0	0	0.043	0.074	0.900	0.105	0.910
Amotl1	Prkcz	10090.ENSMUSP00000013220	10090.ENSMUSP00000030922	0	0	0	0	0	0.074	0.900	0.110	0.910
Amotl1	Amotl2	10090.ENSMUSP00000013220	10090.ENSMUSP00000035121	0	0	0	0.875	0.080	0.103	0.900	0.172	0.922
Amotl1	Patj	10090.ENSMUSP00000013220	10090.ENSMUSP00000049176	0	0	0	0	0	0.291	0.900	0.606	0.969
Amotl2	Scrib	10090.ENSMUSP00000035121	10090.ENSMUSP00000002603	0	0	0	0	0.064	0.080	0	0.459	0.493
Amotl2	Ndel1	10090.ENSMUSP00000035121	10090.ENSMUSP00000018880	0	0	0	0	0.049	0	0	0.546	0.549
Amotl2	Lin7c	10090.ENSMUSP00000035121	10090.ENSMUSP00000028583	0	0	0	0	0.042	0.292	0	0.197	0.407
Amotl2	Prkcz	10090.ENSMUSP00000035121	10090.ENSMUSP00000030922	0	0	0	0	0	0.074	0.900	0.107	0.910
Amotl2	Dynlt1c	10090.ENSMUSP00000035121	10090.ENSMUSP00000090644	0	0	0	0	0	0	0	0.405	0.405
Amotl2	Dynlt1b	10090.ENSMUSP00000035121	10090.ENSMUSP00000137171	0	0	0	0	0	0	0	0.405	0.405
Amotl2	Crb3	10090.ENSMUSP00000035121	10090.ENSMUSP00000125760	0	0	0	0	0	0	0	0.444	0.444
Amotl2	Ephb1	10090.ENSMUSP00000035121	10090.ENSMUSP00000035129	0	0	0	0	0.050	0.074	0	0.452	0.475
Amotl2	Mpp5	10090.ENSMUSP00000035121	10090.ENSMUSP00000080683	0	0	0	0	0.047	0.439	0	0.390	0.645
Amotl2	Prkci	10090.ENSMUSP00000035121	10090.ENSMUSP00000103884	0	0	0	0	0.051	0.074	0.900	0.178	0.918
Amotl2	Patj	10090.ENSMUSP00000035121	10090.ENSMUSP00000049176	0	0	0	0	0.064	0.241	0.900	0.537	0.962
Apc	Scrib	10090.ENSMUSP00000078337	10090.ENSMUSP00000002603	0	0	0	0	0.044	0.294	0.720	0.161	0.820
Apc	Mapre1	10090.ENSMUSP00000078337	10090.ENSMUSP00000028981	0	0	0	0	0.053	0.611	0	0.556	0.822
Apc	Ctnna1	10090.ENSMUSP00000078337	10090.ENSMUSP00000049007	0	0	0	0	0.046	0.445	0.720	0.154	0.858
Apc	Cdc42	10090.ENSMUSP00000078337	10090.ENSMUSP00000054634	0	0	0	0	0	0.268	0	0.306	0.470
Apc	Dctn1	10090.ENSMUSP00000078337	10090.ENSMUSP00000109552	0	0	0	0	0.073	0.292	0	0.172	0.409
Apc	Vangl2	10090.ENSMUSP00000078337	10090.ENSMUSP00000106894	0	0	0	0	0	0	0	0.450	0.450
Apc	Gsk3b	10090.ENSMUSP00000078337	10090.ENSMUSP00000110398	0	0	0	0	0.115	0.754	0.900	0.992	0.999
Arf4	Kif2c	10090.ENSMUSP00000022429	10090.ENSMUSP00000064261	0	0	0	0	0	0	0.500	0.046	0.502
Arf4	Dctn1	10090.ENSMUSP00000022429	10090.ENSMUSP00000109552	0	0	0	0	0.045	0	0.500	0.047	0.505
Arf4	Ift20	10090.ENSMUSP00000022429	10090.ENSMUSP00000118015	0	0	0	0	0.059	0.068	0	0.507	0.531
Arf4	Kif26b	10090.ENSMUSP00000022429	10090.ENSMUSP00000124462	0	0	0	0	0	0.105	0.500	0	0.533
Arf4	Pkhd1	10090.ENSMUSP00000022429	10090.ENSMUSP00000085794	0	0	0	0	0.057	0.110	0	0.590	0.626
Arf4	Pkd1	10090.ENSMUSP00000022429	10090.ENSMUSP00000049296	0	0	0	0	0.081	0	0.500	0.599	0.799
Arf4	Gbf1	10090.ENSMUSP00000022429	10090.ENSMUSP00000026254	0	0	0	0	0.043	0.390	0.700	0.400	0.880
Arf6	Rhoc	10090.ENSMUSP00000055862	10090.ENSMUSP00000002303	0	0	0	0	0.104	0.049	0	0.392	0.437
Arf6	Crkl	10090.ENSMUSP00000055862	10090.ENSMUSP00000006293	0	0	0	0	0.119	0	0.500	0.158	0.597
Arf6	Rhoa	10090.ENSMUSP00000055862	10090.ENSMUSP00000007959	0	0	0	0	0.105	0.049	0	0.711	0.733
Arf6	Crk	10090.ENSMUSP00000055862	10090.ENSMUSP00000017920	0	0	0	0	0.133	0	0.500	0.303	0.671
Arf6	Rhoq	10090.ENSMUSP00000055862	10090.ENSMUSP00000024956	0	0	0	0	0.053	0.053	0	0.395	0.410
Arf6	Gbf1	10090.ENSMUSP00000055862	10090.ENSMUSP00000026254	0	0	0	0	0	0.163	0	0.578	0.632
Arf6	Ilk	10090.ENSMUSP00000055862	10090.ENSMUSP00000033182	0	0	0	0	0.047	0.100	0	0.466	0.502
Arf6	Rac2	10090.ENSMUSP00000055862	10090.ENSMUSP00000036384	0	0	0	0	0.055	0.055	0	0.397	0.415
Arf6	Exoc4	10090.ENSMUSP00000055862	10090.ENSMUSP00000051965	0	0	0	0	0	0.136	0	0.484	0.535
Arf6	Cdc42	10090.ENSMUSP00000055862	10090.ENSMUSP00000054634	0	0	0	0	0.090	0.055	0	0.734	0.751
Arf6	Msn	10090.ENSMUSP00000055862	10090.ENSMUSP00000113071	0	0	0	0	0.070	0.070	0	0.384	0.421
Arf6	Rhob	10090.ENSMUSP00000055862	10090.ENSMUSP00000067013	0	0	0	0	0.103	0.049	0	0.380	0.425
Arf6	Ezr	10090.ENSMUSP00000055862	10090.ENSMUSP00000063734	0	0	0	0	0.054	0.070	0	0.403	0.429
Arf6	Htt	10090.ENSMUSP00000055862	10090.ENSMUSP00000078945	0	0	0	0	0.069	0.300	0	0.225	0.452
Arf6	Rhog	10090.ENSMUSP00000055862	10090.ENSMUSP00000102536	0	0	0	0	0.075	0.055	0	0.426	0.454
Arf6	Cfl1	10090.ENSMUSP00000055862	10090.ENSMUSP00000147514	0	0	0	0	0.076	0.042	0	0.439	0.460
Arf6	Pdcd6ip	10090.ENSMUSP00000055862	10090.ENSMUSP00000107492	0	0	0	0	0.084	0.061	0	0.431	0.468
Arf6	Rab11fip2	10090.ENSMUSP00000055862	10090.ENSMUSP00000059978	0	0	0	0	0.046	0.100	0	0.438	0.475
Arf6	Itgb1	10090.ENSMUSP00000055862	10090.ENSMUSP00000087457	0	0	0	0	0.061	0.051	0	0.506	0.522
Arf6	Dctn1	10090.ENSMUSP00000055862	10090.ENSMUSP00000109552	0	0	0	0	0.047	0	0	0.571	0.573
Arf6	Rac1	10090.ENSMUSP00000055862	10090.ENSMUSP00000098058	0	0	0	0	0.090	0.055	0	0.615	0.640
Arf6	Cyth1	10090.ENSMUSP00000055862	10090.ENSMUSP00000101909	0	0	0	0	0	0.642	0.900	0.800	0.992
Arf6	Cyth3	10090.ENSMUSP00000055862	10090.ENSMUSP00000112157	0	0	0	0	0	0.747	0.900	0.783	0.994
Arhgap35	Rnd2	10090.ENSMUSP00000075242	10090.ENSMUSP00000001347	0	0	0	0	0.060	0.160	0.500	0.703	0.867
Arhgap35	Rhoc	10090.ENSMUSP00000075242	10090.ENSMUSP00000002303	0	0	0	0	0.048	0.559	0.400	0.548	0.870
Arhgap35	Rnd1	10090.ENSMUSP00000075242	10090.ENSMUSP00000003451	0	0	0	0	0.046	0.363	0.500	0.809	0.934
Arhgap35	Rhoa	10090.ENSMUSP00000075242	10090.ENSMUSP00000007959	0	0	0	0	0.044	0.979	0.900	0.868	0.999
Arhgap35	Rnd3	10090.ENSMUSP00000075242	10090.ENSMUSP00000017288	0	0	0	0	0	0.363	0.500	0.903	0.966
Arhgap35	Crk	10090.ENSMUSP00000075242	10090.ENSMUSP00000017920	0	0	0	0	0.067	0	0	0.441	0.456
Arhgap35	Rac3	10090.ENSMUSP00000075242	10090.ENSMUSP00000018156	0	0	0	0	0	0.160	0.400	0.200	0.561
Arhgap35	Rhoq	10090.ENSMUSP00000075242	10090.ENSMUSP00000024956	0	0	0	0	0.044	0.160	0.400	0.305	0.620
Arhgap35	Arhgef2	10090.ENSMUSP00000075242	10090.ENSMUSP00000029694	0	0	0	0	0	0	0	0.629	0.629
Arhgap35	Rhod	10090.ENSMUSP00000075242	10090.ENSMUSP00000036031	0	0	0	0	0	0.160	0.400	0.361	0.649
Arhgap35	Rac2	10090.ENSMUSP00000075242	10090.ENSMUSP00000036384	0	0	0	0	0	0.160	0.400	0.283	0.607
Arhgap35	Cdc42	10090.ENSMUSP00000075242	10090.ENSMUSP00000054634	0	0	0	0	0.044	0.160	0.400	0.656	0.812
Arhgap35	Rhoj	10090.ENSMUSP00000075242	10090.ENSMUSP00000059498	0	0	0	0	0	0.160	0.400	0.212	0.568
Arhgap35	Rhob	10090.ENSMUSP00000075242	10090.ENSMUSP00000067013	0	0	0	0	0	0.548	0.400	0.456	0.839
Arhgap35	Rhof	10090.ENSMUSP00000075242	10090.ENSMUSP00000140177	0	0	0	0	0	0.310	0	0.172	0.404
Arhgap35	Cfl1	10090.ENSMUSP00000075242	10090.ENSMUSP00000147514	0	0	0	0	0	0	0	0.566	0.566
Arhgap35	Rhog	10090.ENSMUSP00000075242	10090.ENSMUSP00000102536	0	0	0	0	0	0.160	0.400	0.367	0.653
Arhgap35	Itgb1	10090.ENSMUSP00000075242	10090.ENSMUSP00000087457	0	0	0	0	0	0.060	0	0.661	0.667
Arhgap35	Rac1	10090.ENSMUSP00000075242	10090.ENSMUSP00000098058	0	0	0	0	0.047	0.160	0.400	0.522	0.739
Arhgef2	Rhoc	10090.ENSMUSP00000029694	10090.ENSMUSP00000002303	0	0	0	0	0.104	0.527	0.400	0.446	0.840
Arhgef2	Scrib	10090.ENSMUSP00000029694	10090.ENSMUSP00000002603	0	0	0	0	0.044	0.052	0	0.547	0.554
Arhgef2	Rhoa	10090.ENSMUSP00000029694	10090.ENSMUSP00000007959	0	0	0	0	0.087	0.609	0.900	0.849	0.993
Arhgef2	Myh9	10090.ENSMUSP00000029694	10090.ENSMUSP00000016771	0	0	0	0	0.057	0.042	0	0.394	0.405
Arhgef2	Rnd3	10090.ENSMUSP00000029694	10090.ENSMUSP00000017288	0	0	0	0	0.069	0.294	0	0.263	0.474
Arhgef2	Crk	10090.ENSMUSP00000029694	10090.ENSMUSP00000017920	0	0	0	0	0.044	0	0	0.458	0.459
Arhgef2	Dock7	10090.ENSMUSP00000029694	10090.ENSMUSP00000030286	0	0	0	0	0	0	0	0.402	0.402
Arhgef2	Htt	10090.ENSMUSP00000029694	10090.ENSMUSP00000078945	0	0	0	0	0.069	0.292	0	0.169	0.405
Arhgef2	Rhof	10090.ENSMUSP00000029694	10090.ENSMUSP00000140177	0	0	0	0	0.067	0.285	0	0.199	0.419
Arhgef2	Cfl1	10090.ENSMUSP00000029694	10090.ENSMUSP00000147514	0	0	0	0	0.061	0	0	0.448	0.460
Arhgef2	Mark2	10090.ENSMUSP00000029694	10090.ENSMUSP00000131684	0	0	0	0	0.079	0.113	0	0.410	0.475
Arhgef2	Rac2	10090.ENSMUSP00000029694	10090.ENSMUSP00000036384	0	0	0	0	0.074	0.264	0	0.301	0.482
Arhgef2	Rhog	10090.ENSMUSP00000029694	10090.ENSMUSP00000102536	0	0	0	0	0.060	0.240	0	0.382	0.520
Arhgef2	Myo9b	10090.ENSMUSP00000029694	10090.ENSMUSP00000129220	0	0	0	0	0.135	0	0	0.485	0.536
Arhgef2	Dynlt1a	10090.ENSMUSP00000029694	10090.ENSMUSP00000127990	0	0	0	0	0	0.123	0	0.504	0.546
Arhgef2	Dynlt1f	10090.ENSMUSP00000029694	10090.ENSMUSP00000135978	0	0	0	0	0	0.123	0	0.504	0.546
Arhgef2	Dynlt1b	10090.ENSMUSP00000029694	10090.ENSMUSP00000137171	0	0	0	0	0	0.123	0	0.626	0.658
Arhgef2	Dynlt1c	10090.ENSMUSP00000029694	10090.ENSMUSP00000090644	0	0	0	0	0.046	0.123	0	0.626	0.660
Arhgef2	Rac1	10090.ENSMUSP00000029694	10090.ENSMUSP00000098058	0	0	0	0	0.063	0.264	0.400	0.467	0.750
Arhgef2	Cdc42	10090.ENSMUSP00000029694	10090.ENSMUSP00000054634	0	0	0	0	0.067	0.240	0	0.802	0.848
