#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Cyp3a41b	Cyp3a44	10090.ENSMUSP00000075234	10090.ENSMUSP00000069932	0	0	0.048	0.985	0.343	0	0.400	0.051	0.596
Cyp3a41b	Cyp3a57	10090.ENSMUSP00000075234	10090.ENSMUSP00000078251	0	0	0.054	0.973	0.079	0	0.400	0.057	0.441
Cyp3a41b	Ugt1a5	10090.ENSMUSP00000075234	10090.ENSMUSP00000095263	0	0	0	0	0.140	0.083	0.650	0.053	0.703
Cyp3a44	Cyp3a59	10090.ENSMUSP00000069932	10090.ENSMUSP00000049494	0	0	0.055	0.971	0.127	0	0.400	0.053	0.468
Cyp3a44	Cyp3a57	10090.ENSMUSP00000069932	10090.ENSMUSP00000078251	0	0	0.054	0.972	0.100	0	0.400	0.054	0.452
Cyp3a44	Ugt1a5	10090.ENSMUSP00000069932	10090.ENSMUSP00000095263	0	0	0	0	0.144	0.083	0.650	0.557	0.862
Cyp3a57	Cyp3a59	10090.ENSMUSP00000078251	10090.ENSMUSP00000049494	0	0	0.048	0.984	0.118	0	0.400	0.053	0.459
Enpp1	Fgf23	10090.ENSMUSP00000114273	10090.ENSMUSP00000000186	0	0	0	0	0	0	0	0.684	0.684
Fgf23	Lrp2	10090.ENSMUSP00000000186	10090.ENSMUSP00000079752	0	0	0	0	0.056	0.066	0	0.424	0.448
Fgf23	Gc	10090.ENSMUSP00000000186	10090.ENSMUSP00000046636	0	0	0	0	0	0	0	0.614	0.614
Fgf23	Fgfr4	10090.ENSMUSP00000000186	10090.ENSMUSP00000005452	0	0	0	0	0	0.472	0.650	0.975	0.995
Fgf23	Fgfr1	10090.ENSMUSP00000000186	10090.ENSMUSP00000081041	0	0	0	0	0	0.909	0.900	0.994	0.999
Fgfr1	Fgfr4	10090.ENSMUSP00000081041	10090.ENSMUSP00000005452	0	0	0.062	0.954	0	0.071	0.400	0.895	0.938
Gc	Lrp2	10090.ENSMUSP00000046636	10090.ENSMUSP00000079752	0	0	0	0	0.064	0.088	0	0.949	0.953
