#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Apoe	Foxp3	10090.ENSMUSP00000133302	10090.ENSMUSP00000111405	0	0	0	0	0.077	0	0	0.469	0.488
Bdnf	Ngfr	10090.ENSMUSP00000057989	10090.ENSMUSP00000000122	0	0	0	0	0	0.292	0.900	0.997	0.999
Bdnf	Ccl3	10090.ENSMUSP00000057989	10090.ENSMUSP00000001008	0	0	0	0	0	0	0	0.568	0.568
Bdnf	Il10	10090.ENSMUSP00000057989	10090.ENSMUSP00000016673	0	0	0	0	0	0	0	0.699	0.699
Bdnf	Nos2	10090.ENSMUSP00000057989	10090.ENSMUSP00000018610	0	0	0	0	0	0	0	0.457	0.457
Bdnf	Cd4	10090.ENSMUSP00000057989	10090.ENSMUSP00000024044	0	0	0	0	0	0	0	0.445	0.445
Bdnf	Tnf	10090.ENSMUSP00000057989	10090.ENSMUSP00000025263	0	0	0	0	0	0	0	0.786	0.786
Bdnf	Il6	10090.ENSMUSP00000057989	10090.ENSMUSP00000026845	0	0	0	0	0.048	0	0	0.858	0.859
Bdnf	Il17a	10090.ENSMUSP00000057989	10090.ENSMUSP00000027061	0	0	0	0	0	0	0	0.466	0.466
Bdnf	Il2	10090.ENSMUSP00000057989	10090.ENSMUSP00000029275	0	0	0	0	0	0	0	0.475	0.475
Bdnf	Mbp	10090.ENSMUSP00000057989	10090.ENSMUSP00000046185	0	0	0	0	0	0	0	0.688	0.688
Bdnf	Gc	10090.ENSMUSP00000057989	10090.ENSMUSP00000046636	0	0	0	0	0	0	0	0.433	0.433
Bdnf	Mog	10090.ENSMUSP00000057989	10090.ENSMUSP00000099726	0	0	0	0	0	0	0	0.481	0.481
Bdnf	H3c8	10090.ENSMUSP00000057989	10090.ENSMUSP00000079670	0	0	0	0	0	0	0	0.552	0.552
Bdnf	H3f3b	10090.ENSMUSP00000057989	10090.ENSMUSP00000102062	0	0	0	0	0	0	0	0.552	0.552
Bdnf	H3c7	10090.ENSMUSP00000057989	10090.ENSMUSP00000074994	0	0	0	0	0	0	0	0.552	0.552
Bdnf	Mag	10090.ENSMUSP00000057989	10090.ENSMUSP00000139564	0	0	0	0	0	0	0	0.553	0.553
Bdnf	Esr1	10090.ENSMUSP00000057989	10090.ENSMUSP00000101215	0	0	0	0	0	0	0	0.567	0.567
Bdnf	Lep	10090.ENSMUSP00000057989	10090.ENSMUSP00000067046	0	0	0	0	0	0	0	0.667	0.667
Bdnf	Mtor	10090.ENSMUSP00000057989	10090.ENSMUSP00000099510	0	0	0	0	0	0	0	0.679	0.679
Bdnf	Ngf	10090.ENSMUSP00000057989	10090.ENSMUSP00000102538	0	0	0	0.812	0.080	0.560	0.400	0.738	0.927
Bdnf	Ntrk2	10090.ENSMUSP00000057989	10090.ENSMUSP00000078757	0	0	0	0	0.057	0.459	0.900	0.999	0.999
Ccl3	Ngf	10090.ENSMUSP00000001008	10090.ENSMUSP00000102538	0	0	0	0	0	0	0	0.471	0.471
Ccl3	Cd276	10090.ENSMUSP00000001008	10090.ENSMUSP00000129418	0	0	0	0	0	0	0	0.483	0.483
Ccl3	Lep	10090.ENSMUSP00000001008	10090.ENSMUSP00000067046	0	0	0	0	0	0	0	0.502	0.502
Ccl3	Socs3	10090.ENSMUSP00000001008	10090.ENSMUSP00000059129	0	0	0	0	0.171	0	0	0.461	0.534
Ccl3	Nos2	10090.ENSMUSP00000001008	10090.ENSMUSP00000018610	0	0	0	0	0.071	0	0	0.520	0.535
Ccl3	Tbx21	10090.ENSMUSP00000001008	10090.ENSMUSP00000001484	0	0	0	0	0.116	0	0	0.508	0.546
Ccl3	Ctla4	10090.ENSMUSP00000001008	10090.ENSMUSP00000027164	0	0	0	0	0.062	0	0	0.552	0.562
Ccl3	Foxp3	10090.ENSMUSP00000001008	10090.ENSMUSP00000111405	0	0	0	0	0.042	0	0	0.611	0.612
Ccl3	Cd80	10090.ENSMUSP00000001008	10090.ENSMUSP00000156031	0	0	0	0	0.139	0.097	0	0.654	0.707
Ccl3	Cd86	10090.ENSMUSP00000001008	10090.ENSMUSP00000087047	0	0	0	0	0.233	0	0	0.677	0.741
Ccl3	Cd4	10090.ENSMUSP00000001008	10090.ENSMUSP00000024044	0	0	0	0	0.054	0.097	0	0.788	0.803
Ccl3	Il17a	10090.ENSMUSP00000001008	10090.ENSMUSP00000027061	0	0	0	0	0.071	0	0	0.851	0.855
Ccl3	Il2	10090.ENSMUSP00000001008	10090.ENSMUSP00000029275	0	0	0	0	0.093	0	0	0.852	0.860
Ccl3	Il6	10090.ENSMUSP00000001008	10090.ENSMUSP00000026845	0	0	0	0	0.221	0	0	0.900	0.919
Ccl3	Ccr6	10090.ENSMUSP00000001008	10090.ENSMUSP00000095029	0	0	0	0	0	0	0.650	0.859	0.948
Ccl3	Il10	10090.ENSMUSP00000001008	10090.ENSMUSP00000016673	0	0	0	0	0.305	0	0	0.936	0.954
Ccl3	Tnf	10090.ENSMUSP00000001008	10090.ENSMUSP00000025263	0	0	0	0	0.634	0	0	0.883	0.955
Ccl3	Cxcr3	10090.ENSMUSP00000001008	10090.ENSMUSP00000052444	0	0	0	0	0.109	0	0.650	0.979	0.993
Ccr6	Tbx21	10090.ENSMUSP00000095029	10090.ENSMUSP00000001484	0	0	0	0	0.079	0	0	0.743	0.753
Ccr6	Il10	10090.ENSMUSP00000095029	10090.ENSMUSP00000016673	0	0	0	0	0	0	0	0.707	0.707
Ccr6	Cd4	10090.ENSMUSP00000095029	10090.ENSMUSP00000024044	0	0	0	0	0.067	0.082	0	0.849	0.860
Ccr6	Tnf	10090.ENSMUSP00000095029	10090.ENSMUSP00000025263	0	0	0	0	0.046	0	0	0.691	0.692
Ccr6	Il6	10090.ENSMUSP00000095029	10090.ENSMUSP00000026845	0	0	0	0	0	0	0	0.675	0.675
Ccr6	Il17a	10090.ENSMUSP00000095029	10090.ENSMUSP00000027061	0	0	0	0	0.071	0	0	0.842	0.846
Ccr6	Ctla4	10090.ENSMUSP00000095029	10090.ENSMUSP00000027164	0	0	0	0	0.104	0	0	0.643	0.666
Ccr6	Il2	10090.ENSMUSP00000095029	10090.ENSMUSP00000029275	0	0	0	0	0.046	0	0	0.685	0.686
Ccr6	Cxcr3	10090.ENSMUSP00000095029	10090.ENSMUSP00000052444	0	0	0.071	0.838	0.125	0	0.500	0.623	0.826
Ccr6	Cd86	10090.ENSMUSP00000095029	10090.ENSMUSP00000087047	0	0	0	0	0.099	0	0	0.613	0.637
Ccr6	Cd276	10090.ENSMUSP00000095029	10090.ENSMUSP00000129418	0	0	0	0	0	0	0	0.432	0.432
Ccr6	Mog	10090.ENSMUSP00000095029	10090.ENSMUSP00000099726	0	0	0	0	0	0	0	0.584	0.584
Ccr6	Cd80	10090.ENSMUSP00000095029	10090.ENSMUSP00000156031	0	0	0	0	0.047	0.096	0	0.586	0.612
Ccr6	Foxp3	10090.ENSMUSP00000095029	10090.ENSMUSP00000111405	0	0	0	0	0.111	0	0	0.752	0.770
Cd276	Tbx21	10090.ENSMUSP00000129418	10090.ENSMUSP00000001484	0	0	0	0	0	0	0	0.595	0.595
Cd276	Il10	10090.ENSMUSP00000129418	10090.ENSMUSP00000016673	0	0	0	0	0.080	0	0	0.742	0.752
Cd276	Cd4	10090.ENSMUSP00000129418	10090.ENSMUSP00000024044	0	0	0	0	0	0.082	0	0.846	0.853
Cd276	Tnf	10090.ENSMUSP00000129418	10090.ENSMUSP00000025263	0	0	0	0	0	0.064	0	0.736	0.742
Cd276	Il6	10090.ENSMUSP00000129418	10090.ENSMUSP00000026845	0	0	0	0	0	0	0	0.695	0.695
Cd276	Il17a	10090.ENSMUSP00000129418	10090.ENSMUSP00000027061	0	0	0	0	0	0	0	0.660	0.660
Cd276	Ctla4	10090.ENSMUSP00000129418	10090.ENSMUSP00000027164	0	0	0	0	0	0	0	0.968	0.968
Cd276	Il2	10090.ENSMUSP00000129418	10090.ENSMUSP00000029275	0	0	0	0	0.091	0	0	0.833	0.841
Cd276	Cxcr3	10090.ENSMUSP00000129418	10090.ENSMUSP00000052444	0	0	0	0	0	0	0	0.491	0.491
Cd276	Cd86	10090.ENSMUSP00000129418	10090.ENSMUSP00000087047	0	0	0	0.631	0	0	0	0.986	0.986
Cd276	Foxp3	10090.ENSMUSP00000129418	10090.ENSMUSP00000111405	0	0	0	0	0.085	0	0	0.717	0.730
Cd276	Cd80	10090.ENSMUSP00000129418	10090.ENSMUSP00000156031	0	0	0	0.588	0	0.096	0	0.985	0.986
Cd4	Tbx21	10090.ENSMUSP00000024044	10090.ENSMUSP00000001484	0	0	0	0	0.042	0	0	0.900	0.900
Cd4	Il10	10090.ENSMUSP00000024044	10090.ENSMUSP00000016673	0	0	0	0	0.089	0	0	0.959	0.961
Cd4	Nos2	10090.ENSMUSP00000024044	10090.ENSMUSP00000018610	0	0	0	0	0.053	0	0	0.650	0.654
Cd4	Ngf	10090.ENSMUSP00000024044	10090.ENSMUSP00000102538	0	0	0	0	0	0.097	0	0.438	0.470
Cd4	Esr1	10090.ENSMUSP00000024044	10090.ENSMUSP00000101215	0	0	0	0	0	0	0	0.553	0.553
Cd4	Ikzf2	10090.ENSMUSP00000024044	10090.ENSMUSP00000027146	0	0	0	0	0.113	0	0	0.518	0.554
Cd4	H3f3b	10090.ENSMUSP00000024044	10090.ENSMUSP00000102062	0	0	0	0	0	0.094	0	0.554	0.579
Cd4	H3c7	10090.ENSMUSP00000024044	10090.ENSMUSP00000074994	0	0	0	0	0	0.094	0	0.554	0.579
Cd4	H3c8	10090.ENSMUSP00000024044	10090.ENSMUSP00000079670	0	0	0	0	0	0.094	0	0.554	0.579
Cd4	Plp1	10090.ENSMUSP00000024044	10090.ENSMUSP00000033800	0	0	0	0	0	0	0	0.596	0.596
Cd4	Lep	10090.ENSMUSP00000024044	10090.ENSMUSP00000067046	0	0	0	0	0	0	0	0.604	0.604
Cd4	Socs3	10090.ENSMUSP00000024044	10090.ENSMUSP00000059129	0	0	0	0	0	0.061	0	0.624	0.632
Cd4	Mtor	10090.ENSMUSP00000024044	10090.ENSMUSP00000099510	0	0	0	0	0	0	0	0.677	0.677
Cd4	Mbp	10090.ENSMUSP00000024044	10090.ENSMUSP00000046185	0	0	0	0	0.045	0	0	0.715	0.716
Cd4	Mog	10090.ENSMUSP00000024044	10090.ENSMUSP00000099726	0	0	0	0	0.067	0	0	0.808	0.813
Cd4	Cxcr3	10090.ENSMUSP00000024044	10090.ENSMUSP00000052444	0	0	0	0	0.128	0.082	0	0.864	0.882
Cd4	Ctla4	10090.ENSMUSP00000024044	10090.ENSMUSP00000027164	0	0	0	0	0.159	0.135	0	0.913	0.931
Cd4	Cd80	10090.ENSMUSP00000024044	10090.ENSMUSP00000156031	0	0	0	0	0.114	0.127	0	0.922	0.934
Cd4	Il17a	10090.ENSMUSP00000024044	10090.ENSMUSP00000027061	0	0	0	0	0	0.097	0	0.931	0.935
Cd4	Cd86	10090.ENSMUSP00000024044	10090.ENSMUSP00000087047	0	0	0	0	0.105	0	0	0.931	0.936
Cd4	Tnf	10090.ENSMUSP00000024044	10090.ENSMUSP00000025263	0	0	0	0	0.049	0	0	0.938	0.938
Cd4	Il6	10090.ENSMUSP00000024044	10090.ENSMUSP00000026845	0	0	0	0	0	0.104	0	0.944	0.948
Cd4	Il2	10090.ENSMUSP00000024044	10090.ENSMUSP00000029275	0	0	0	0	0.048	0.094	0	0.952	0.955
Cd4	Foxp3	10090.ENSMUSP00000024044	10090.ENSMUSP00000111405	0	0	0	0	0.042	0	0	0.957	0.957
Cd80	Tbx21	10090.ENSMUSP00000156031	10090.ENSMUSP00000001484	0	0	0	0	0	0	0	0.692	0.692
Cd80	Il10	10090.ENSMUSP00000156031	10090.ENSMUSP00000016673	0	0	0	0	0.130	0	0	0.880	0.891
Cd80	Nos2	10090.ENSMUSP00000156031	10090.ENSMUSP00000018610	0	0	0	0	0.061	0	0	0.492	0.503
Cd80	Tnf	10090.ENSMUSP00000156031	10090.ENSMUSP00000025263	0	0	0	0	0.198	0.122	0	0.855	0.889
Cd80	Il6	10090.ENSMUSP00000156031	10090.ENSMUSP00000026845	0	0	0	0	0.145	0.122	0	0.856	0.882
Cd80	Il17a	10090.ENSMUSP00000156031	10090.ENSMUSP00000027061	0	0	0	0	0.052	0.104	0	0.743	0.762
Cd80	Ctla4	10090.ENSMUSP00000156031	10090.ENSMUSP00000027164	0	0	0	0	0.109	0.124	0.900	0.998	0.999
Cd80	Il2	10090.ENSMUSP00000156031	10090.ENSMUSP00000029275	0	0	0	0	0.058	0.112	0	0.855	0.868
Cd80	Cxcr3	10090.ENSMUSP00000156031	10090.ENSMUSP00000052444	0	0	0	0	0	0.096	0	0.609	0.631
Cd80	Socs3	10090.ENSMUSP00000156031	10090.ENSMUSP00000059129	0	0	0	0	0.114	0	0	0.404	0.449
Cd80	Cd86	10090.ENSMUSP00000156031	10090.ENSMUSP00000087047	0	0	0	0.643	0.219	0.114	0.900	0.988	0.999
Cd80	Mog	10090.ENSMUSP00000156031	10090.ENSMUSP00000099726	0	0	0	0	0.068	0.051	0	0.518	0.536
Cd80	Foxp3	10090.ENSMUSP00000156031	10090.ENSMUSP00000111405	0	0	0	0	0.047	0	0	0.898	0.899
Cd86	Tbx21	10090.ENSMUSP00000087047	10090.ENSMUSP00000001484	0	0	0	0	0.060	0	0	0.665	0.672
Cd86	Il10	10090.ENSMUSP00000087047	10090.ENSMUSP00000016673	0	0	0	0	0.220	0	0	0.903	0.921
Cd86	Nos2	10090.ENSMUSP00000087047	10090.ENSMUSP00000018610	0	0	0	0	0	0	0	0.610	0.610
Cd86	Tnf	10090.ENSMUSP00000087047	10090.ENSMUSP00000025263	0	0	0	0	0.211	0	0	0.863	0.887
Cd86	Il6	10090.ENSMUSP00000087047	10090.ENSMUSP00000026845	0	0	0	0	0.136	0	0	0.866	0.880
Cd86	Il17a	10090.ENSMUSP00000087047	10090.ENSMUSP00000027061	0	0	0	0	0.068	0	0	0.768	0.775
Cd86	Ctla4	10090.ENSMUSP00000087047	10090.ENSMUSP00000027164	0	0	0	0	0.092	0.757	0.900	0.998	0.999
Cd86	Il2	10090.ENSMUSP00000087047	10090.ENSMUSP00000029275	0	0	0	0	0.042	0	0	0.839	0.839
Cd86	Mbp	10090.ENSMUSP00000087047	10090.ENSMUSP00000046185	0	0	0	0	0	0	0	0.420	0.420
Cd86	Cxcr3	10090.ENSMUSP00000087047	10090.ENSMUSP00000052444	0	0	0	0	0.083	0	0	0.642	0.658
Cd86	Socs3	10090.ENSMUSP00000087047	10090.ENSMUSP00000059129	0	0	0	0	0.126	0	0	0.460	0.507
Cd86	Mog	10090.ENSMUSP00000087047	10090.ENSMUSP00000099726	0	0	0	0	0.048	0	0	0.554	0.558
Cd86	Foxp3	10090.ENSMUSP00000087047	10090.ENSMUSP00000111405	0	0	0	0	0.047	0	0	0.896	0.897
Cldn11	Plp1	10090.ENSMUSP00000042181	10090.ENSMUSP00000033800	0	0	0	0	0.274	0	0	0.565	0.671
Cldn11	Mog	10090.ENSMUSP00000042181	10090.ENSMUSP00000099726	0	0	0	0	0.356	0	0	0.456	0.635
Cldn11	Mag	10090.ENSMUSP00000042181	10090.ENSMUSP00000139564	0	0	0	0	0.217	0	0	0.559	0.641
Cldn11	Mbp	10090.ENSMUSP00000042181	10090.ENSMUSP00000046185	0	0	0	0	0.195	0	0	0.604	0.667
Ctla4	Tbx21	10090.ENSMUSP00000027164	10090.ENSMUSP00000001484	0	0	0	0	0.114	0	0	0.712	0.733
Ctla4	Il10	10090.ENSMUSP00000027164	10090.ENSMUSP00000016673	0	0	0	0	0.166	0	0	0.860	0.878
Ctla4	Tnf	10090.ENSMUSP00000027164	10090.ENSMUSP00000025263	0	0	0	0	0.081	0	0	0.798	0.806
Ctla4	Il6	10090.ENSMUSP00000027164	10090.ENSMUSP00000026845	0	0	0	0	0.064	0	0	0.749	0.755
Ctla4	Il17a	10090.ENSMUSP00000027164	10090.ENSMUSP00000027061	0	0	0	0	0.100	0	0	0.836	0.846
Ctla4	Ikzf2	10090.ENSMUSP00000027164	10090.ENSMUSP00000027146	0	0	0	0	0.115	0	0	0.600	0.630
Ctla4	Mog	10090.ENSMUSP00000027164	10090.ENSMUSP00000099726	0	0	0	0	0	0	0	0.457	0.457
Ctla4	Lep	10090.ENSMUSP00000027164	10090.ENSMUSP00000067046	0	0	0	0	0	0	0	0.536	0.536
Ctla4	Mtor	10090.ENSMUSP00000027164	10090.ENSMUSP00000099510	0	0	0	0	0.053	0	0	0.554	0.559
Ctla4	Cxcr3	10090.ENSMUSP00000027164	10090.ENSMUSP00000052444	0	0	0	0	0.155	0	0	0.696	0.732
Ctla4	Il2	10090.ENSMUSP00000027164	10090.ENSMUSP00000029275	0	0	0	0	0.077	0	0	0.875	0.879
Ctla4	Foxp3	10090.ENSMUSP00000027164	10090.ENSMUSP00000111405	0	0	0	0	0.280	0.292	0	0.887	0.937
Cxcr3	Tbx21	10090.ENSMUSP00000052444	10090.ENSMUSP00000001484	0	0	0	0	0.343	0	0	0.797	0.861
Cxcr3	Il10	10090.ENSMUSP00000052444	10090.ENSMUSP00000016673	0	0	0	0	0.114	0	0	0.738	0.758
Cxcr3	Tnf	10090.ENSMUSP00000052444	10090.ENSMUSP00000025263	0	0	0	0	0.073	0	0	0.740	0.748
Cxcr3	Il6	10090.ENSMUSP00000052444	10090.ENSMUSP00000026845	0	0	0	0	0	0	0	0.720	0.720
Cxcr3	Il17a	10090.ENSMUSP00000052444	10090.ENSMUSP00000027061	0	0	0	0	0.052	0	0	0.740	0.742
Cxcr3	Ikzf2	10090.ENSMUSP00000052444	10090.ENSMUSP00000027146	0	0	0	0	0.127	0	0	0.342	0.401
Cxcr3	Il2	10090.ENSMUSP00000052444	10090.ENSMUSP00000029275	0	0	0	0	0.057	0	0	0.735	0.739
Cxcr3	Mbp	10090.ENSMUSP00000052444	10090.ENSMUSP00000046185	0	0	0	0	0	0	0	0.627	0.627
Cxcr3	Mog	10090.ENSMUSP00000052444	10090.ENSMUSP00000099726	0	0	0	0	0.051	0	0	0.440	0.446
Cxcr3	Foxp3	10090.ENSMUSP00000052444	10090.ENSMUSP00000111405	0	0	0	0	0.116	0	0	0.766	0.785
Cyp24a1	Cyp2r1	10090.ENSMUSP00000047954	10090.ENSMUSP00000032908	0	0	0.212	0.610	0.056	0	0.900	0.385	0.948
Cyp24a1	Gc	10090.ENSMUSP00000047954	10090.ENSMUSP00000046636	0	0	0	0	0.050	0	0	0.870	0.871
Cyp24a1	Esr1	10090.ENSMUSP00000047954	10090.ENSMUSP00000101215	0	0	0	0	0	0.077	0	0.378	0.401
Cyp24a1	Dhcr7	10090.ENSMUSP00000047954	10090.ENSMUSP00000073541	0	0	0	0	0	0.110	0	0.639	0.665
Cyp24a1	Cyp27b1	10090.ENSMUSP00000047954	10090.ENSMUSP00000130005	0	0	0.138	0.801	0.104	0.093	0.900	0.216	0.935
Cyp27b1	Il10	10090.ENSMUSP00000130005	10090.ENSMUSP00000016673	0	0	0	0	0.047	0	0	0.440	0.443
Cyp27b1	Tnf	10090.ENSMUSP00000130005	10090.ENSMUSP00000025263	0	0	0	0	0.044	0	0	0.460	0.461
Cyp27b1	Il6	10090.ENSMUSP00000130005	10090.ENSMUSP00000026845	0	0	0	0	0.052	0	0	0.440	0.446
Cyp27b1	Cyp2r1	10090.ENSMUSP00000130005	10090.ENSMUSP00000032908	0	0	0.226	0.605	0.069	0.604	0.900	0.391	0.979
Cyp27b1	Gc	10090.ENSMUSP00000130005	10090.ENSMUSP00000046636	0	0	0	0	0.057	0	0	0.827	0.830
Cyp27b1	Dhcr7	10090.ENSMUSP00000130005	10090.ENSMUSP00000073541	0	0	0	0	0	0.110	0	0.522	0.556
Cyp27b1	Esr1	10090.ENSMUSP00000130005	10090.ENSMUSP00000101215	0	0	0	0	0	0.077	0	0.381	0.404
Cyp2r1	Dhcr7	10090.ENSMUSP00000032908	10090.ENSMUSP00000073541	0	0	0	0	0.060	0.110	0	0.771	0.792
Cyp2r1	Gc	10090.ENSMUSP00000032908	10090.ENSMUSP00000046636	0	0	0	0	0.115	0	0	0.870	0.880
Dhcr7	Hmgcr	10090.ENSMUSP00000073541	10090.ENSMUSP00000022176	0	0	0	0	0.333	0	0	0.810	0.868
Dhcr7	Scd1	10090.ENSMUSP00000073541	10090.ENSMUSP00000036936	0	0	0	0	0.190	0	0	0.430	0.519
Dhcr7	Gc	10090.ENSMUSP00000073541	10090.ENSMUSP00000046636	0	0	0	0	0	0	0	0.549	0.549
Dhcr7	Scap	10090.ENSMUSP00000073541	10090.ENSMUSP00000095953	0	0	0	0	0.076	0	0	0.463	0.483
Esr1	Ngfr	10090.ENSMUSP00000101215	10090.ENSMUSP00000000122	0	0	0	0	0	0	0	0.501	0.501
Esr1	Il10	10090.ENSMUSP00000101215	10090.ENSMUSP00000016673	0	0	0	0	0	0.051	0	0.537	0.542
Esr1	Hmgcr	10090.ENSMUSP00000101215	10090.ENSMUSP00000022176	0	0	0	0	0	0	0	0.438	0.438
Esr1	Tnf	10090.ENSMUSP00000101215	10090.ENSMUSP00000025263	0	0	0	0	0.054	0	0	0.696	0.700
Esr1	Il6	10090.ENSMUSP00000101215	10090.ENSMUSP00000026845	0	0	0	0	0.050	0	0	0.774	0.776
Esr1	Il17a	10090.ENSMUSP00000101215	10090.ENSMUSP00000027061	0	0	0	0	0.046	0	0	0.430	0.432
