#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Bmpr2	Jun	10090.ENSMUSP00000084701	10090.ENSMUSP00000102711	0	0	0	0	0.060	0.098	0	0.582	0.614
Bmpr2	Smad2	10090.ENSMUSP00000084701	10090.ENSMUSP00000130115	0	0	0	0	0.064	0.117	0.900	0.701	0.972
Cd4	Rem1	10090.ENSMUSP00000024044	10090.ENSMUSP00000000369	0	0	0	0	0	0.086	0	0.607	0.625
Cd4	Il4	10090.ENSMUSP00000024044	10090.ENSMUSP00000000889	0	0	0	0	0	0	0	0.943	0.943
Cd4	Il10	10090.ENSMUSP00000024044	10090.ENSMUSP00000016673	0	0	0	0	0.089	0	0	0.959	0.961
Cd4	Smad7	10090.ENSMUSP00000024044	10090.ENSMUSP00000026999	0	0	0	0	0	0	0	0.411	0.410
Cd4	Smad4	10090.ENSMUSP00000024044	10090.ENSMUSP00000025393	0	0	0	0	0	0	0	0.440	0.440
Cd4	Smad2	10090.ENSMUSP00000024044	10090.ENSMUSP00000130115	0	0	0	0	0	0	0	0.545	0.545
Cd4	Smad3	10090.ENSMUSP00000024044	10090.ENSMUSP00000034973	0	0	0	0	0	0	0	0.604	0.604
Cd4	Hras	10090.ENSMUSP00000024044	10090.ENSMUSP00000026572	0	0	0	0	0	0.086	0	0.640	0.656
Cd4	Mapk3	10090.ENSMUSP00000024044	10090.ENSMUSP00000051619	0	0	0	0	0	0.066	0	0.653	0.662
Cd4	Jun	10090.ENSMUSP00000024044	10090.ENSMUSP00000102711	0	0	0	0	0	0	0	0.672	0.672
Cd4	Kras	10090.ENSMUSP00000024044	10090.ENSMUSP00000032399	0	0	0	0	0	0.086	0	0.677	0.692
Cd4	Gapdh	10090.ENSMUSP00000024044	10090.ENSMUSP00000113942	0	0	0	0	0	0	0	0.752	0.752
Cd4	Ifnb1	10090.ENSMUSP00000024044	10090.ENSMUSP00000056720	0	0	0	0	0	0	0	0.798	0.798
Cd4	Il17a	10090.ENSMUSP00000024044	10090.ENSMUSP00000027061	0	0	0	0	0	0.097	0	0.931	0.935
Cd4	Tnf	10090.ENSMUSP00000024044	10090.ENSMUSP00000025263	0	0	0	0	0.049	0	0	0.938	0.938
Cd4	Il6	10090.ENSMUSP00000024044	10090.ENSMUSP00000026845	0	0	0	0	0	0.104	0	0.944	0.948
Cd4	Il2	10090.ENSMUSP00000024044	10090.ENSMUSP00000029275	0	0	0	0	0.048	0.094	0	0.952	0.955
Cd4	Foxp3	10090.ENSMUSP00000024044	10090.ENSMUSP00000111405	0	0	0	0	0.042	0	0	0.957	0.957
Cd4	Ifng	10090.ENSMUSP00000024044	10090.ENSMUSP00000063800	0	0	0	0	0.084	0	0	0.967	0.968
Foxp3	Rem1	10090.ENSMUSP00000111405	10090.ENSMUSP00000000369	0	0	0	0	0.051	0	0	0.410	0.416
Foxp3	Il4	10090.ENSMUSP00000111405	10090.ENSMUSP00000000889	0	0	0	0	0.116	0	0	0.890	0.899
Foxp3	Il10	10090.ENSMUSP00000111405	10090.ENSMUSP00000016673	0	0	0	0	0.160	0	0	0.919	0.929
Foxp3	Tnf	10090.ENSMUSP00000111405	10090.ENSMUSP00000025263	0	0	0	0	0.064	0.093	0	0.853	0.865
Foxp3	Hras	10090.ENSMUSP00000111405	10090.ENSMUSP00000026572	0	0	0	0	0.084	0	0	0.436	0.461
Foxp3	Il6	10090.ENSMUSP00000111405	10090.ENSMUSP00000026845	0	0	0	0	0	0.292	0	0.864	0.900
Foxp3	Smad7	10090.ENSMUSP00000111405	10090.ENSMUSP00000026999	0	0	0	0	0.047	0	0	0.398	0.401
Foxp3	Il17a	10090.ENSMUSP00000111405	10090.ENSMUSP00000027061	0	0	0	0	0.093	0	0	0.893	0.899
Foxp3	Il2	10090.ENSMUSP00000111405	10090.ENSMUSP00000029275	0	0	0	0	0.102	0.794	0	0.902	0.980
Foxp3	Kras	10090.ENSMUSP00000111405	10090.ENSMUSP00000032399	0	0	0	0	0.084	0	0	0.529	0.550
Foxp3	Smad3	10090.ENSMUSP00000111405	10090.ENSMUSP00000034973	0	0	0	0	0.080	0.820	0	0.607	0.929
Foxp3	Mapk3	10090.ENSMUSP00000111405	10090.ENSMUSP00000051619	0	0	0	0	0	0	0	0.490	0.490
Foxp3	Ifnb1	10090.ENSMUSP00000111405	10090.ENSMUSP00000056720	0	0	0	0	0	0	0	0.607	0.607
Foxp3	Ifng	10090.ENSMUSP00000111405	10090.ENSMUSP00000063800	0	0	0	0	0.112	0.293	0	0.920	0.945
Foxp3	Jun	10090.ENSMUSP00000111405	10090.ENSMUSP00000102711	0	0	0	0	0	0	0	0.518	0.518
Foxp3	Smad2	10090.ENSMUSP00000111405	10090.ENSMUSP00000130115	0	0	0	0	0.062	0	0	0.521	0.531
Foxp3	Gapdh	10090.ENSMUSP00000111405	10090.ENSMUSP00000113942	0	0	0	0	0	0	0	0.665	0.665
Gapdh	Rem1	10090.ENSMUSP00000113942	10090.ENSMUSP00000000369	0	0	0	0	0	0.068	0	0.701	0.710
Gapdh	Il4	10090.ENSMUSP00000113942	10090.ENSMUSP00000000889	0	0	0	0	0	0	0	0.722	0.722
Gapdh	Il10	10090.ENSMUSP00000113942	10090.ENSMUSP00000016673	0	0	0	0	0	0	0	0.798	0.798
Gapdh	Map2k3	10090.ENSMUSP00000113942	10090.ENSMUSP00000019076	0	0	0	0	0.089	0	0	0.392	0.422
Gapdh	Tnf	10090.ENSMUSP00000113942	10090.ENSMUSP00000025263	0	0	0	0	0	0	0	0.882	0.882
Gapdh	Smad4	10090.ENSMUSP00000113942	10090.ENSMUSP00000025393	0	0	0	0	0.047	0	0	0.663	0.665
Gapdh	Hras	10090.ENSMUSP00000113942	10090.ENSMUSP00000026572	0	0	0	0	0.078	0.068	0	0.715	0.734
Gapdh	Il6	10090.ENSMUSP00000113942	10090.ENSMUSP00000026845	0	0	0	0	0	0	0	0.865	0.865
Gapdh	Smad7	10090.ENSMUSP00000113942	10090.ENSMUSP00000026999	0	0	0	0	0	0	0	0.565	0.565
Gapdh	Il17a	10090.ENSMUSP00000113942	10090.ENSMUSP00000027061	0	0	0	0	0.045	0	0	0.699	0.700
Gapdh	Il2	10090.ENSMUSP00000113942	10090.ENSMUSP00000029275	0.062	0	0	0	0.077	0	0	0.810	0.822
Gapdh	Kras	10090.ENSMUSP00000113942	10090.ENSMUSP00000032399	0	0	0	0	0.047	0.068	0	0.747	0.755
Gapdh	Smad3	10090.ENSMUSP00000113942	10090.ENSMUSP00000034973	0	0	0	0	0.042	0	0	0.808	0.808
Gapdh	Mapk3	10090.ENSMUSP00000113942	10090.ENSMUSP00000051619	0	0	0	0	0.064	0.091	0	0.853	0.864
Gapdh	Ifnb1	10090.ENSMUSP00000113942	10090.ENSMUSP00000056720	0	0	0	0	0	0	0	0.710	0.710
Gapdh	Ifng	10090.ENSMUSP00000113942	10090.ENSMUSP00000063800	0	0	0	0	0	0	0	0.809	0.809
Gapdh	Jun	10090.ENSMUSP00000113942	10090.ENSMUSP00000102711	0	0	0	0	0.073	0	0	0.783	0.790
Gapdh	Smad2	10090.ENSMUSP00000113942	10090.ENSMUSP00000130115	0	0	0	0	0	0	0	0.741	0.741
Hras	Il4	10090.ENSMUSP00000026572	10090.ENSMUSP00000000889	0	0	0	0	0	0	0	0.514	0.514
Hras	Il10	10090.ENSMUSP00000026572	10090.ENSMUSP00000016673	0	0	0	0	0.077	0	0	0.519	0.537
Hras	Map2k3	10090.ENSMUSP00000026572	10090.ENSMUSP00000019076	0	0	0	0	0.110	0.068	0	0.490	0.540
Hras	Tnf	10090.ENSMUSP00000026572	10090.ENSMUSP00000025263	0	0	0	0	0.066	0.067	0	0.812	0.821
Hras	Smad4	10090.ENSMUSP00000026572	10090.ENSMUSP00000025393	0	0	0	0	0.061	0.052	0	0.649	0.661
Hras	Ifnb1	10090.ENSMUSP00000026572	10090.ENSMUSP00000056720	0	0	0	0	0	0	0	0.405	0.405
Hras	Il17a	10090.ENSMUSP00000026572	10090.ENSMUSP00000027061	0	0	0	0	0	0	0	0.432	0.432
Hras	Smad7	10090.ENSMUSP00000026572	10090.ENSMUSP00000026999	0	0	0	0	0.056	0.052	0	0.441	0.456
Hras	Il2	10090.ENSMUSP00000026572	10090.ENSMUSP00000029275	0	0	0	0	0	0	0	0.604	0.604
Hras	Ifng	10090.ENSMUSP00000026572	10090.ENSMUSP00000063800	0	0	0	0	0.078	0	0	0.609	0.624
Hras	Il6	10090.ENSMUSP00000026572	10090.ENSMUSP00000026845	0	0	0	0	0.056	0	0	0.694	0.698
Hras	Smad3	10090.ENSMUSP00000026572	10090.ENSMUSP00000034973	0	0	0	0	0.053	0.052	0	0.731	0.737
Hras	Smad2	10090.ENSMUSP00000026572	10090.ENSMUSP00000130115	0	0	0	0	0.057	0.052	0	0.741	0.748
Hras	Jun	10090.ENSMUSP00000026572	10090.ENSMUSP00000102711	0	0	0	0	0.066	0.096	0	0.792	0.809
Hras	Kras	10090.ENSMUSP00000026572	10090.ENSMUSP00000032399	0	0	0.051	0.979	0.087	0	0.900	0.131	0.914
Hras	Mapk3	10090.ENSMUSP00000026572	10090.ENSMUSP00000051619	0	0	0	0	0.066	0.099	0.900	0.910	0.991
Ifnb1	Rem1	10090.ENSMUSP00000056720	10090.ENSMUSP00000000369	0	0	0	0	0.073	0	0	0.393	0.413
Ifnb1	Il4	10090.ENSMUSP00000056720	10090.ENSMUSP00000000889	0	0	0	0	0	0	0	0.714	0.714
Ifnb1	Il10	10090.ENSMUSP00000056720	10090.ENSMUSP00000016673	0	0	0	0	0.127	0	0	0.822	0.838
Ifnb1	Tnf	10090.ENSMUSP00000056720	10090.ENSMUSP00000025263	0	0	0	0	0.301	0	0	0.863	0.900
Ifnb1	Il6	10090.ENSMUSP00000056720	10090.ENSMUSP00000026845	0	0	0	0	0.226	0	0	0.864	0.890
Ifnb1	Il17a	10090.ENSMUSP00000056720	10090.ENSMUSP00000027061	0	0	0	0	0.101	0	0	0.708	0.726
Ifnb1	Il2	10090.ENSMUSP00000056720	10090.ENSMUSP00000029275	0	0	0	0	0	0	0	0.732	0.732
Ifnb1	Kras	10090.ENSMUSP00000056720	10090.ENSMUSP00000032399	0	0	0	0	0	0	0	0.447	0.447
Ifnb1	Mapk3	10090.ENSMUSP00000056720	10090.ENSMUSP00000051619	0	0	0	0	0.065	0	0	0.477	0.490
Ifnb1	Jun	10090.ENSMUSP00000056720	10090.ENSMUSP00000102711	0	0	0	0	0.047	0	0	0.662	0.664
Ifnb1	Ifng	10090.ENSMUSP00000056720	10090.ENSMUSP00000063800	0	0	0	0	0.126	0	0	0.884	0.894
Ifng	Rem1	10090.ENSMUSP00000063800	10090.ENSMUSP00000000369	0	0	0	0	0.051	0	0	0.606	0.610
Ifng	Il4	10090.ENSMUSP00000063800	10090.ENSMUSP00000000889	0	0	0	0	0.156	0	0	0.965	0.969
Ifng	Il10	10090.ENSMUSP00000063800	10090.ENSMUSP00000016673	0	0	0	0	0.587	0	0	0.967	0.986
Ifng	Tnf	10090.ENSMUSP00000063800	10090.ENSMUSP00000025263	0	0	0	0	0.181	0	0	0.965	0.970
Ifng	Smad4	10090.ENSMUSP00000063800	10090.ENSMUSP00000025393	0	0	0	0	0.054	0	0	0.432	0.439
Ifng	Il6	10090.ENSMUSP00000063800	10090.ENSMUSP00000026845	0	0	0	0	0.124	0	0	0.966	0.969
Ifng	Smad7	10090.ENSMUSP00000063800	10090.ENSMUSP00000026999	0	0	0	0	0.054	0	0	0.463	0.470
Ifng	Il17a	10090.ENSMUSP00000063800	10090.ENSMUSP00000027061	0	0	0	0	0.136	0	0	0.953	0.958
Ifng	Il2	10090.ENSMUSP00000063800	10090.ENSMUSP00000029275	0	0	0	0	0.305	0	0	0.962	0.972
Ifng	Kras	10090.ENSMUSP00000063800	10090.ENSMUSP00000032399	0	0	0	0	0.078	0	0	0.665	0.677
Ifng	Smad3	10090.ENSMUSP00000063800	10090.ENSMUSP00000034973	0	0	0	0	0.091	0	0	0.603	0.623
Ifng	Mapk3	10090.ENSMUSP00000063800	10090.ENSMUSP00000051619	0	0	0	0	0	0	0	0.795	0.795
Ifng	Smad2	10090.ENSMUSP00000063800	10090.ENSMUSP00000130115	0	0	0	0	0.080	0	0	0.552	0.570
Ifng	Jun	10090.ENSMUSP00000063800	10090.ENSMUSP00000102711	0	0	0	0	0	0	0	0.730	0.730
Il10	Rem1	10090.ENSMUSP00000016673	10090.ENSMUSP00000000369	0	0	0	0	0.052	0	0	0.512	0.517
Il10	Il4	10090.ENSMUSP00000016673	10090.ENSMUSP00000000889	0	0	0	0	0.082	0	0	0.960	0.962
Il10	Smad4	10090.ENSMUSP00000016673	10090.ENSMUSP00000025393	0	0	0	0	0.052	0	0	0.400	0.406
Il10	Smad7	10090.ENSMUSP00000016673	10090.ENSMUSP00000026999	0	0	0	0	0.052	0	0	0.432	0.438
Il10	Smad2	10090.ENSMUSP00000016673	10090.ENSMUSP00000130115	0	0	0	0	0.065	0	0	0.542	0.554
Il10	Smad3	10090.ENSMUSP00000016673	10090.ENSMUSP00000034973	0	0	0	0	0.084	0	0	0.552	0.572
Il10	Kras	10090.ENSMUSP00000016673	10090.ENSMUSP00000032399	0	0	0	0	0.077	0	0	0.604	0.618
Il10	Mapk3	10090.ENSMUSP00000016673	10090.ENSMUSP00000051619	0	0	0	0	0	0	0	0.670	0.670
Il10	Jun	10090.ENSMUSP00000016673	10090.ENSMUSP00000102711	0	0	0	0	0	0	0	0.712	0.712
Il10	Il2	10090.ENSMUSP00000016673	10090.ENSMUSP00000029275	0	0	0	0	0.079	0	0	0.941	0.944
Il10	Il17a	10090.ENSMUSP00000016673	10090.ENSMUSP00000027061	0	0	0	0	0.177	0	0	0.941	0.949
Il10	Tnf	10090.ENSMUSP00000016673	10090.ENSMUSP00000025263	0	0	0	0	0.307	0	0	0.960	0.971
Il10	Il6	10090.ENSMUSP00000016673	10090.ENSMUSP00000026845	0	0	0	0	0.160	0	0	0.969	0.973
Il17a	Rem1	10090.ENSMUSP00000027061	10090.ENSMUSP00000000369	0	0	0	0	0	0	0	0.411	0.410
Il17a	Il4	10090.ENSMUSP00000027061	10090.ENSMUSP00000000889	0	0	0	0	0.166	0	0	0.925	0.934
Il17a	Tnf	10090.ENSMUSP00000027061	10090.ENSMUSP00000025263	0	0	0	0	0.116	0	0	0.926	0.932
Il17a	Il6	10090.ENSMUSP00000027061	10090.ENSMUSP00000026845	0	0	0	0	0.072	0	0	0.942	0.944
Il17a	Smad2	10090.ENSMUSP00000027061	10090.ENSMUSP00000130115	0	0	0	0	0	0	0	0.478	0.478
Il17a	Kras	10090.ENSMUSP00000027061	10090.ENSMUSP00000032399	0	0	0	0	0	0	0	0.491	0.491
Il17a	Smad3	10090.ENSMUSP00000027061	10090.ENSMUSP00000034973	0	0	0	0	0	0	0	0.503	0.503
Il17a	Jun	10090.ENSMUSP00000027061	10090.ENSMUSP00000102711	0	0	0	0	0	0	0	0.642	0.642
Il17a	Mapk3	10090.ENSMUSP00000027061	10090.ENSMUSP00000051619	0	0	0	0	0	0	0	0.726	0.726
Il17a	Il2	10090.ENSMUSP00000027061	10090.ENSMUSP00000029275	0	0	0	0	0.184	0.127	0	0.891	0.915
Il2	Rem1	10090.ENSMUSP00000029275	10090.ENSMUSP00000000369	0	0	0	0	0	0	0	0.577	0.577
Il2	Il4	10090.ENSMUSP00000029275	10090.ENSMUSP00000000889	0	0	0	0	0.303	0	0	0.998	0.998
Il2	Tnf	10090.ENSMUSP00000029275	10090.ENSMUSP00000025263	0	0	0	0	0.098	0	0	0.935	0.939
Il2	Il6	10090.ENSMUSP00000029275	10090.ENSMUSP00000026845	0	0	0	0	0	0	0	0.997	0.997
Il2	Smad2	10090.ENSMUSP00000029275	10090.ENSMUSP00000130115	0	0	0	0	0	0	0	0.441	0.441
Il2	Smad3	10090.ENSMUSP00000029275	10090.ENSMUSP00000034973	0	0	0	0	0	0	0	0.490	0.489
Il2	Kras	10090.ENSMUSP00000029275	10090.ENSMUSP00000032399	0	0	0	0	0	0	0	0.610	0.610
Il2	Mapk3	10090.ENSMUSP00000029275	10090.ENSMUSP00000051619	0	0	0	0	0.055	0	0	0.614	0.619
Il2	Jun	10090.ENSMUSP00000029275	10090.ENSMUSP00000102711	0	0	0	0	0	0.093	0	0.775	0.787
Il4	Rem1	10090.ENSMUSP00000000889	10090.ENSMUSP00000000369	0	0	0	0	0	0	0	0.504	0.504
Il4	Smad2	10090.ENSMUSP00000000889	10090.ENSMUSP00000130115	0	0	0	0	0	0	0	0.468	0.468
Il4	Smad3	10090.ENSMUSP00000000889	10090.ENSMUSP00000034973	0	0	0	0	0	0	0	0.491	0.491
Il4	Kras	10090.ENSMUSP00000000889	10090.ENSMUSP00000032399	0	0	0	0	0	0	0	0.538	0.538
Il4	Mapk3	10090.ENSMUSP00000000889	10090.ENSMUSP00000051619	0	0	0	0	0.056	0.050	0	0.604	0.613
Il4	Jun	10090.ENSMUSP00000000889	10090.ENSMUSP00000102711	0	0	0	0	0	0	0	0.660	0.660
Il4	Tnf	10090.ENSMUSP00000000889	10090.ENSMUSP00000025263	0	0	0	0	0.064	0	0	0.937	0.938
Il4	Il6	10090.ENSMUSP00000000889	10090.ENSMUSP00000026845	0	0	0	0	0.042	0	0	0.948	0.948
Il6	Rem1	10090.ENSMUSP00000026845	10090.ENSMUSP00000000369	0	0	0	0	0.053	0	0	0.691	0.694
Il6	Map2k3	10090.ENSMUSP00000026845	10090.ENSMUSP00000019076	0	0	0	0	0	0	0	0.456	0.456
Il6	Tnf	10090.ENSMUSP00000026845	10090.ENSMUSP00000025263	0	0	0	0	0.301	0	0	0.962	0.972
Il6	Smad4	10090.ENSMUSP00000026845	10090.ENSMUSP00000025393	0	0	0	0	0.050	0	0	0.722	0.724
Il6	Smad7	10090.ENSMUSP00000026845	10090.ENSMUSP00000026999	0	0	0	0	0.050	0	0	0.530	0.534
Il6	Smad2	10090.ENSMUSP00000026845	10090.ENSMUSP00000130115	0	0	0	0	0.063	0	0	0.669	0.677
Il6	Smad3	10090.ENSMUSP00000026845	10090.ENSMUSP00000034973	0	0	0	0	0.063	0	0	0.673	0.680
Il6	Kras	10090.ENSMUSP00000026845	10090.ENSMUSP00000032399	0	0	0	0	0.056	0	0	0.818	0.820
Il6	Mapk3	10090.ENSMUSP00000026845	10090.ENSMUSP00000051619	0	0	0	0	0.051	0	0.400	0.792	0.871
Il6	Jun	10090.ENSMUSP00000026845	10090.ENSMUSP00000102711	0	0	0	0	0.060	0	0.900	0.856	0.985
Jun	Rem1	10090.ENSMUSP00000102711	10090.ENSMUSP00000000369	0	0	0	0	0.066	0.067	0	0.777	0.788
Jun	Map2k3	10090.ENSMUSP00000102711	10090.ENSMUSP00000019076	0	0	0	0	0.041	0	0	0.700	0.700
Jun	Tnf	10090.ENSMUSP00000102711	10090.ENSMUSP00000025263	0	0	0	0	0.099	0	0.900	0.858	0.986
Jun	Smad4	10090.ENSMUSP00000102711	10090.ENSMUSP00000025393	0	0	0	0	0.071	0.104	0	0.977	0.980
Jun	Smad7	10090.ENSMUSP00000102711	10090.ENSMUSP00000026999	0	0	0	0	0.082	0.104	0	0.521	0.572
Jun	Kras	10090.ENSMUSP00000102711	10090.ENSMUSP00000032399	0	0	0	0	0.066	0.096	0	0.792	0.809
Jun	Smad3	10090.ENSMUSP00000102711	10090.ENSMUSP00000034973	0	0	0	0	0.042	0.531	0	0.980	0.990
Jun	Smad6	10090.ENSMUSP00000102711	10090.ENSMUSP00000036285	0	0	0	0	0.084	0.104	0	0.405	0.470
Jun	Mapk3	10090.ENSMUSP00000102711	10090.ENSMUSP00000051619	0	0	0	0	0.047	0.291	0.900	0.836	0.987
Jun	Smad2	10090.ENSMUSP00000102711	10090.ENSMUSP00000130115	0	0	0	0	0	0.276	0	0.889	0.916
Kras	Map2k3	10090.ENSMUSP00000032399	10090.ENSMUSP00000019076	0	0	0	0	0.073	0.068	0	0.489	0.520
Kras	Tnf	10090.ENSMUSP00000032399	10090.ENSMUSP00000025263	0	0	0	0	0.066	0.067	0	0.825	0.834
Kras	Smad4	10090.ENSMUSP00000032399	10090.ENSMUSP00000025393	0	0	0	0	0.190	0.052	0	0.825	0.854
Kras	Smad7	10090.ENSMUSP00000032399	10090.ENSMUSP00000026999	0	0	0	0	0.068	0.052	0	0.476	0.497
Kras	Smad3	10090.ENSMUSP00000032399	10090.ENSMUSP00000034973	0	0	0	0	0.053	0.052	0	0.608	0.618
Kras	Smad2	10090.ENSMUSP00000032399	10090.ENSMUSP00000130115	0	0	0	0	0.094	0.052	0	0.766	0.781
Kras	Mapk3	10090.ENSMUSP00000032399	10090.ENSMUSP00000051619	0	0	0	0	0.066	0.099	0.900	0.907	0.991
Map2k3	Rem1	10090.ENSMUSP00000019076	10090.ENSMUSP00000000369	0	0	0	0	0.050	0.050	0	0.480	0.489
