#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Igf1	Il1a	10090.ENSMUSP00000100937	10090.ENSMUSP00000028882	0	0	0	0	0.061	0	0	0.531	0.541
Igf1	Mbp	10090.ENSMUSP00000100937	10090.ENSMUSP00000046185	0	0	0	0	0	0	0	0.540	0.540
Igf1	Ins1	10090.ENSMUSP00000100937	10090.ENSMUSP00000049095	0	0	0	0	0	0	0.900	0.998	0.999
Igf1	Il1rn	10090.ENSMUSP00000100937	10090.ENSMUSP00000110126	0	0	0	0	0.061	0	0	0.424	0.436
Igf1	Jun	10090.ENSMUSP00000100937	10090.ENSMUSP00000102711	0	0	0	0	0	0	0	0.661	0.661
Igf1	Igf2	10090.ENSMUSP00000100937	10090.ENSMUSP00000114076	0	0	0	0.789	0	0	0.900	0.979	0.997
Igf1	Ins2	10090.ENSMUSP00000100937	10090.ENSMUSP00000147425	0	0	0	0	0	0	0.900	0.998	0.999
Igf1r	Il1b	10090.ENSMUSP00000005671	10090.ENSMUSP00000028881	0	0	0	0	0	0	0	0.445	0.445
Igf1r	S1pr3	10090.ENSMUSP00000005671	10090.ENSMUSP00000085293	0	0	0	0	0	0	0.500	0.106	0.533
Igf1r	Il6	10090.ENSMUSP00000005671	10090.ENSMUSP00000026845	0	0	0	0	0	0	0	0.538	0.538
Igf1r	Jun	10090.ENSMUSP00000005671	10090.ENSMUSP00000102711	0	0	0	0	0	0.098	0	0.514	0.542
Igf1r	Mmp9	10090.ENSMUSP00000005671	10090.ENSMUSP00000017881	0	0	0	0	0.047	0.051	0	0.668	0.673
Igf1r	Tnf	10090.ENSMUSP00000005671	10090.ENSMUSP00000025263	0	0	0	0	0	0.071	0	0.665	0.675
Igf1r	Ins2	10090.ENSMUSP00000005671	10090.ENSMUSP00000147425	0	0	0	0	0	0.422	0.900	0.996	0.999
Igf1r	Igf2	10090.ENSMUSP00000005671	10090.ENSMUSP00000114076	0	0	0	0	0.042	0.413	0.900	0.997	0.999
Igf1r	Ins1	10090.ENSMUSP00000005671	10090.ENSMUSP00000049095	0	0	0	0	0	0.422	0.900	0.996	0.999
Igf2	Mmp9	10090.ENSMUSP00000114076	10090.ENSMUSP00000017881	0	0	0	0	0.070	0.052	0	0.452	0.475
Igf2	Tnf	10090.ENSMUSP00000114076	10090.ENSMUSP00000025263	0	0	0	0	0	0	0	0.627	0.627
Igf2	Il6	10090.ENSMUSP00000114076	10090.ENSMUSP00000026845	0	0	0	0	0	0	0	0.516	0.516
Igf2	Il1b	10090.ENSMUSP00000114076	10090.ENSMUSP00000028881	0	0	0	0	0	0	0	0.408	0.408
Igf2	Ins1	10090.ENSMUSP00000114076	10090.ENSMUSP00000049095	0	0	0	0	0.060	0	0	0.931	0.933
Igf2	Jun	10090.ENSMUSP00000114076	10090.ENSMUSP00000102711	0	0	0	0	0.047	0	0	0.436	0.439
Igf2	Ins2	10090.ENSMUSP00000114076	10090.ENSMUSP00000147425	0	0	0	0	0.068	0	0	0.933	0.935
Il1a	Mmp9	10090.ENSMUSP00000028882	10090.ENSMUSP00000017881	0	0	0	0	0.109	0	0	0.658	0.682
Il1a	Tnf	10090.ENSMUSP00000028882	10090.ENSMUSP00000025263	0	0	0	0	0.658	0	0	0.926	0.973
Il1a	Il6	10090.ENSMUSP00000028882	10090.ENSMUSP00000026845	0	0	0	0	0.350	0	0	0.921	0.947
Il1a	Il1b	10090.ENSMUSP00000028882	10090.ENSMUSP00000028881	0	0	0	0	0.946	0	0.900	0.996	0.999
Il1a	Ins2	10090.ENSMUSP00000028882	10090.ENSMUSP00000147425	0	0	0	0	0.091	0	0	0.577	0.599
Il1a	Ins1	10090.ENSMUSP00000028882	10090.ENSMUSP00000049095	0	0	0	0	0.091	0	0	0.579	0.601
Il1a	Jun	10090.ENSMUSP00000028882	10090.ENSMUSP00000102711	0	0	0	0	0.072	0	0	0.636	0.648
Il1a	Il1rn	10090.ENSMUSP00000028882	10090.ENSMUSP00000110126	0	0	0	0	0.220	0	0	0.906	0.924
Il1b	Mmp9	10090.ENSMUSP00000028881	10090.ENSMUSP00000017881	0	0	0	0	0.388	0	0	0.873	0.919
Il1b	Tnf	10090.ENSMUSP00000028881	10090.ENSMUSP00000025263	0	0	0	0	0.655	0	0	0.969	0.989
Il1b	Il6	10090.ENSMUSP00000028881	10090.ENSMUSP00000026845	0	0	0	0	0.527	0	0	0.966	0.983
Il1b	S1pr1	10090.ENSMUSP00000028881	10090.ENSMUSP00000050897	0	0	0	0	0.046	0	0	0.476	0.478
Il1b	Nos1	10090.ENSMUSP00000028881	10090.ENSMUSP00000120421	0	0	0	0	0.065	0	0	0.555	0.566
Il1b	Mbp	10090.ENSMUSP00000028881	10090.ENSMUSP00000046185	0	0	0	0	0	0	0	0.584	0.584
Il1b	Nos3	10090.ENSMUSP00000028881	10090.ENSMUSP00000030834	0	0	0	0	0.065	0	0	0.588	0.599
Il1b	Il1rn	10090.ENSMUSP00000028881	10090.ENSMUSP00000110126	0	0	0.092	0.690	0.325	0	0	0.623	0.749
Il1b	Ins2	10090.ENSMUSP00000028881	10090.ENSMUSP00000147425	0	0	0	0	0.068	0	0	0.846	0.851
Il1b	Ins1	10090.ENSMUSP00000028881	10090.ENSMUSP00000049095	0	0	0	0	0.068	0	0	0.846	0.851
Il1b	Jun	10090.ENSMUSP00000028881	10090.ENSMUSP00000102711	0	0	0	0	0.107	0	0.900	0.815	0.982
Il1rn	Mmp9	10090.ENSMUSP00000110126	10090.ENSMUSP00000017881	0	0	0	0	0.128	0	0	0.474	0.522
Il1rn	Tnf	10090.ENSMUSP00000110126	10090.ENSMUSP00000025263	0	0	0	0	0.229	0	0	0.732	0.785
Il1rn	Il6	10090.ENSMUSP00000110126	10090.ENSMUSP00000026845	0	0	0	0	0.191	0	0	0.782	0.816
Il1rn	Ins1	10090.ENSMUSP00000110126	10090.ENSMUSP00000049095	0	0	0	0	0.086	0	0	0.399	0.427
Il1rn	Ins2	10090.ENSMUSP00000110126	10090.ENSMUSP00000147425	0	0	0	0	0.086	0	0	0.399	0.427
Il6	Mmp9	10090.ENSMUSP00000026845	10090.ENSMUSP00000017881	0	0	0	0	0.101	0	0	0.882	0.890
Il6	Vdr	10090.ENSMUSP00000026845	10090.ENSMUSP00000023119	0	0	0	0	0.059	0	0	0.429	0.441
Il6	Tnf	10090.ENSMUSP00000026845	10090.ENSMUSP00000025263	0	0	0	0	0.301	0	0	0.962	0.972
Il6	S1pr2	10090.ENSMUSP00000026845	10090.ENSMUSP00000053394	0	0	0	0	0	0	0	0.411	0.411
Il6	Nos3	10090.ENSMUSP00000026845	10090.ENSMUSP00000030834	0	0	0	0	0	0	0	0.526	0.526
Il6	S1pr1	10090.ENSMUSP00000026845	10090.ENSMUSP00000050897	0	0	0	0	0	0	0	0.570	0.570
Il6	Mbp	10090.ENSMUSP00000026845	10090.ENSMUSP00000046185	0	0	0	0	0	0	0	0.682	0.682
Il6	Nos1	10090.ENSMUSP00000026845	10090.ENSMUSP00000120421	0	0	0	0	0	0	0	0.682	0.682
Il6	Ins1	10090.ENSMUSP00000026845	10090.ENSMUSP00000049095	0	0	0	0	0	0	0	0.875	0.875
Il6	Ins2	10090.ENSMUSP00000026845	10090.ENSMUSP00000147425	0	0	0	0	0	0	0	0.875	0.875
Il6	Jun	10090.ENSMUSP00000026845	10090.ENSMUSP00000102711	0	0	0	0	0.060	0	0.900	0.856	0.985
Ins1	Mmp9	10090.ENSMUSP00000049095	10090.ENSMUSP00000017881	0	0	0	0	0.051	0	0	0.671	0.675
Ins1	Tnf	10090.ENSMUSP00000049095	10090.ENSMUSP00000025263	0	0	0	0	0	0	0	0.887	0.887
Ins1	Nos3	10090.ENSMUSP00000049095	10090.ENSMUSP00000030834	0	0	0	0	0.079	0	0	0.457	0.478
Ins1	Insl3	10090.ENSMUSP00000049095	10090.ENSMUSP00000034261	0	0	0	0	0	0	0	0.661	0.661
Ins1	Rln1	10090.ENSMUSP00000049095	10090.ENSMUSP00000043376	0	0	0	0	0	0	0	0.542	0.542
Ins1	Mbp	10090.ENSMUSP00000049095	10090.ENSMUSP00000046185	0	0	0	0	0	0	0	0.530	0.530
Ins1	Rln3	10090.ENSMUSP00000049095	10090.ENSMUSP00000051392	0	0	0	0	0	0	0	0.477	0.477
Ins1	Nos1	10090.ENSMUSP00000049095	10090.ENSMUSP00000120421	0	0	0	0	0.079	0	0	0.483	0.504
Ins1	Jun	10090.ENSMUSP00000049095	10090.ENSMUSP00000102711	0	0	0	0	0	0	0	0.762	0.762
Ins1	Ins2	10090.ENSMUSP00000049095	10090.ENSMUSP00000147425	0	0	0.051	0.978	0.846	0.906	0.900	0.049	0.998
Ins2	Mmp9	10090.ENSMUSP00000147425	10090.ENSMUSP00000017881	0	0	0	0	0.051	0	0	0.677	0.680
Ins2	Vdr	10090.ENSMUSP00000147425	10090.ENSMUSP00000023119	0	0	0	0	0	0	0	0.509	0.509
Ins2	Tnf	10090.ENSMUSP00000147425	10090.ENSMUSP00000025263	0	0	0	0	0	0	0	0.887	0.887
Ins2	Nos3	10090.ENSMUSP00000147425	10090.ENSMUSP00000030834	0	0	0	0	0.079	0	0	0.483	0.503
Ins2	Insl3	10090.ENSMUSP00000147425	10090.ENSMUSP00000034261	0	0	0	0	0	0	0	0.661	0.661
Ins2	Rln1	10090.ENSMUSP00000147425	10090.ENSMUSP00000043376	0	0	0	0	0	0	0	0.542	0.542
Ins2	Mbp	10090.ENSMUSP00000147425	10090.ENSMUSP00000046185	0	0	0	0	0.044	0	0	0.530	0.531
Ins2	Rln3	10090.ENSMUSP00000147425	10090.ENSMUSP00000051392	0	0	0	0	0	0	0	0.477	0.477
Ins2	Jun	10090.ENSMUSP00000147425	10090.ENSMUSP00000102711	0	0	0	0	0	0	0	0.762	0.762
Ins2	Nos1	10090.ENSMUSP00000147425	10090.ENSMUSP00000120421	0	0	0	0	0.079	0	0	0.515	0.534
Insl3	Insl6	10090.ENSMUSP00000034261	10090.ENSMUSP00000054488	0	0	0	0	0	0	0	0.700	0.700
Insl3	Insl5	10090.ENSMUSP00000034261	10090.ENSMUSP00000102482	0	0	0	0	0	0	0.900	0.694	0.968
Insl3	Rln3	10090.ENSMUSP00000034261	10090.ENSMUSP00000051392	0	0	0	0	0	0	0.900	0.751	0.974
Insl3	Rln1	10090.ENSMUSP00000034261	10090.ENSMUSP00000043376	0	0	0	0	0	0	0.900	0.781	0.977
Insl5	Rln1	10090.ENSMUSP00000102482	10090.ENSMUSP00000043376	0	0	0	0	0	0	0.900	0.572	0.955
Insl5	Rln3	10090.ENSMUSP00000102482	10090.ENSMUSP00000051392	0	0	0	0.731	0	0	0.900	0.227	0.919
Insl5	Insl6	10090.ENSMUSP00000102482	10090.ENSMUSP00000054488	0	0	0	0	0	0	0	0.751	0.751
Insl6	Rln1	10090.ENSMUSP00000054488	10090.ENSMUSP00000043376	0	0	0	0	0.050	0	0	0.710	0.713
Insl6	Rln3	10090.ENSMUSP00000054488	10090.ENSMUSP00000051392	0	0	0	0	0	0	0	0.762	0.762
Jun	Mmp9	10090.ENSMUSP00000102711	10090.ENSMUSP00000017881	0	0	0	0	0	0.168	0	0.746	0.780
Jun	Tnf	10090.ENSMUSP00000102711	10090.ENSMUSP00000025263	0	0	0	0	0.099	0	0.900	0.858	0.986
Jun	Mbp	10090.ENSMUSP00000102711	10090.ENSMUSP00000046185	0	0	0	0	0	0	0	0.650	0.650
Mbp	Mmp9	10090.ENSMUSP00000046185	10090.ENSMUSP00000017881	0	0	0	0	0.091	0	0	0.451	0.479
Mbp	Tnf	10090.ENSMUSP00000046185	10090.ENSMUSP00000025263	0	0	0	0	0.080	0	0	0.653	0.667
Mmp9	S1pr1	10090.ENSMUSP00000017881	10090.ENSMUSP00000050897	0	0	0	0	0.086	0	0	0.374	0.403
Mmp9	Nos1	10090.ENSMUSP00000017881	10090.ENSMUSP00000120421	0	0	0	0	0.048	0	0	0.423	0.428
Mmp9	Nos3	10090.ENSMUSP00000017881	10090.ENSMUSP00000030834	0	0	0	0	0.047	0	0	0.450	0.453
Mmp9	Tnf	10090.ENSMUSP00000017881	10090.ENSMUSP00000025263	0	0	0	0	0.182	0	0	0.881	0.899
Nos1	Tnf	10090.ENSMUSP00000120421	10090.ENSMUSP00000025263	0	0	0	0	0	0	0	0.607	0.607
Nos1	Nos3	10090.ENSMUSP00000120421	10090.ENSMUSP00000030834	0	0	0.060	0.960	0	0	0.900	0.076	0.905
Nos3	Tnf	10090.ENSMUSP00000030834	10090.ENSMUSP00000025263	0	0	0	0	0	0	0	0.615	0.615
Rln1	Rln3	10090.ENSMUSP00000043376	10090.ENSMUSP00000051392	0	0	0	0	0	0	0.900	0.742	0.973
S1pr1	Tnf	10090.ENSMUSP00000050897	10090.ENSMUSP00000025263	0	0	0	0	0.084	0	0	0.607	0.624
S1pr1	S1pr4	10090.ENSMUSP00000050897	10090.ENSMUSP00000050412	0	0	0	0.862	0.053	0	0.900	0.427	0.940
S1pr1	S1pr3	10090.ENSMUSP00000050897	10090.ENSMUSP00000085293	0	0	0.052	0.941	0.089	0.046	0	0.408	0.447
S1pr1	S1pr5	10090.ENSMUSP00000050897	10090.ENSMUSP00000113843	0	0	0	0.920	0.053	0.046	0	0.672	0.677
S1pr2	Tnf	10090.ENSMUSP00000053394	10090.ENSMUSP00000025263	0	0	0	0	0.054	0	0	0.459	0.466
S1pr2	S1pr4	10090.ENSMUSP00000053394	10090.ENSMUSP00000050412	0	0	0	0.828	0.041	0.064	0.400	0.465	0.673
S1pr2	S1pr5	10090.ENSMUSP00000053394	10090.ENSMUSP00000113843	0	0	0	0.901	0	0	0.400	0.149	0.467
S1pr2	S1pr3	10090.ENSMUSP00000053394	10090.ENSMUSP00000085293	0	0	0	0.909	0	0	0.400	0.400	0.624
S1pr3	Tnf	10090.ENSMUSP00000085293	10090.ENSMUSP00000025263	0	0	0	0	0.041	0	0	0.451	0.451
S1pr3	S1pr4	10090.ENSMUSP00000085293	10090.ENSMUSP00000050412	0	0	0	0.861	0.043	0.046	0.400	0.452	0.659
S1pr3	S1pr5	10090.ENSMUSP00000085293	10090.ENSMUSP00000113843	0	0	0.066	0.895	0	0	0.400	0.202	0.514
